id,showOpen,monsterType,heroSpType,name,nation,quality,star,sex,atkType,type,recTactics,chipId,upStarId,skills%1,skills%2,skills%3,skills%4,skills%5,skillsLabel%1,skillsLabel%2,skillsLabel%3,skillsLabel%4,deadSound,ardersound1,ardersound2,smallBody,smallBodyBlock,bodyArmature,bodyIconBlock,bodyIcon,employee,scale,coordinates,headIcon,armature,idleArmature,hurtArmature,deadArmature,runArmature,runAtkArmature,topPos,midPos,botPos,bombPos,property%1,property%2,property%3,property%4,property%5,property%6,property%7,property%8,property%9,property%10,property%11,property%12,property%13,property%14,property%15,property%16,property%17,property%18,property%19,property%20,property%21,property%22,property%23,property%24,property%25,heroDesc,heroTalent,palaceSkill,openTime,fieldSkillSlotId,
24504002,0,,,s==4|神·张角,4,5,5,1,2,3,3,24504,24504021,245040211,245040221,245040231,245040241,245040251,s==11|101|204|317,s==3|103,s==11|102|206|302,s==7|103|302,,245041,245042,245040000,245040000,245043,2450403,2450403,s==3|0|0,s==3|1|1,s==3|0|0,24504002,24504002,245040201,245040202,245040203,245040204,245040205,0|265,0|100,0|0,0|110,1429,219,53,133,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|张角,2,,,,
24505,1,,,s==4|神·关羽,4,5,5,1,1,1,1,24505,245051,2450511,2450521,2450531,2450541,2450551,s==11|101|204|303,s==3|103,s==11|101|204|319,s==11|103|204|301,,245051,245052,2450500,2450500,24505,245050,245050,s==3|0|0,s==3|1|1,s==3|0|0,24505,245050,2450501,2450502,2450503,2450504,2450505,0|280,0|90,0|0,0|115,1444,233,55,131,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|武圣关羽,2,1,1,,
24505001,0,,,s==4|神·关羽,4,5,5,1,1,1,1,24505,24505011,245050111,245050121,245050131,245050141,245050151,s==11|101|204|303,s==3|103,s==11|101|204|319,s==11|103|204|301,,245050011,245050012,24505000,24505000,245052,2450502,2450502,s==3|0|0,s==3|1|1,s==3|0|0,24505001,24505001,245050101,245050102,245050103,245050104,245050105,0|280,0|90,0|0,0|115,1444,233,55,131,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|武圣关羽,,,,,
24505005,0,,,s==4|神·关羽,4,5,5,1,1,1,1,24505,24505051,245050511,245050521,245050531,245050541,245050551,s==11|101|204|303,s==3|103,s==11|101|204|319,s==11|103|204|301,,245051,245052,245050051,245050051,245055,245050052,245050052,s==3|0|0,s==3|1|1,s==3|0|0,24505005,24505505,245050501,245050502,245050503,245050504,245050505,0|280,0|90,0|0,0|115,1444,233,55,131,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|武圣关羽,2,1,1,,
24506,1,,,s==4|神·陆逊,4,5,5,1,2,3,3,24506,245061,2450611,2450621,2450631,2450641,2450651,s==11|102|204|317,s==3|103,s==11|102|204|201,s==7|103|317,,245061,245062,2450600,2450600,24506,245060,245060,s==3|0|0,s==3|1|1,s==3|0|0,24506,245060,2450601,2450602,2450603,2450604,2450605,0|280,0|90,0|0,0|115,1436,217,52,134,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|陆逊(替),2,,1,,
24506001,0,,,s==4|神·陆逊,4,5,5,1,2,3,3,24506,24506011,245060111,245060121,245060131,245060141,245060151,s==11|102|204|317,s==3|103,s==11|102|204|201,s==7|103|317,,245060011,245060012,24506000,24506000,245062,2450602,2450602,s==3|0|0,s==3|1|1,s==3|0|0,24506001,24506001,245060101,245060102,245060103,245060104,245060105,0|280,0|90,0|0,0|115,1436,217,52,134,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|神·陆逊,2,,1,,
24508,1,,,s==5|神·诸葛亮,4,5,5,1,2,4,4,24508,245081,2450811,2450821,2450831,2450841,2450851,s==11|102|202|301,s==3|103,s==11|101|204|317,s==7|103|203,,245081,245082,2450800,2450800,24508,245080,245080,s==3|0|0,s==3|1|1,s==3|0|0,24508,245080,2450801,2450802,2450803,2450804,2450805,0|265,0|90,0|0,0|110,1575,191,56,129,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==8|卧龙诸葛亮(替),2,,1,,
24508001,0,,,s==5|神·诸葛亮,4,5,5,1,2,4,4,24508,24508011,245080111,245080121,245080131,245080141,245080151,s==11|102|202|301,s==3|103,s==11|101|204|317,s==7|103|203,,245080011,245080012,24508000,24508000,245082,2450802,2450802,s==3|0|0,s==3|1|1,s==3|0|0,24508001,24508001,245080101,245080102,245080102,245080104,245080105,0|265,0|90,0|0,0|110,1575,191,56,129,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==8|卧龙诸葛亮(替),2,,,,
24510,1,,,s==5|神·蔡文姬,4,5,5,1,2,4,4,24510,245101,2451011,2451021,2451031,2451041,2451051,s==11|102|204|316,s==3|103,s==11|102|203|301,s==7|103|203,,245101,245102,2451000,2451001,24510,245101,245100,s==3|0|0,s==3|1|1,s==3|0|0,24510,245100,2451001,2451002,2451003,2451004,2451005,0|280,0|90,0|0,0|115,1569,195,56,129,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==6|蔡文姬(替),2,1,1,,
24510001,0,,,s==5|神·蔡文姬,4,5,5,1,2,4,4,24510,24510011,245100111,245100121,245100131,245100141,245100151,s==11|102|204|316,s==3|103,s==11|102|203|301,s==7|103|203,,245100011,245100012,24510000,24510000,245102,2451002,2451002,s==3|0|0,s==3|1|1,s==3|0|0,24510001,24510001,245100101,245100102,245100103,245100104,245100105,0|280,0|90,0|0,0|115,1569,195,56,129,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==6|蔡文姬(替),2,,,,
24510002,0,,,s==5|神·蔡文姬,4,5,5,1,2,4,4,24510,24510021,245100211,245100221,245100231,245100241,245100251,s==11|102|204|316,s==3|103,s==11|102|203|301,s==7|103|203,,245100021,245100022,245100021,245100023,245103,245100024,245100022,s==3|0|0,s==3|1|1,s==3|0|0,24510002,24510002,245100201,245100202,245100203,245100204,245100205,0|280,0|90,0|0,0|115,1569,195,56,129,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==6|蔡文姬(替),2,,,,
24513,1,,,s==5|神·夏侯涓,4,5,5,2,1,1,1,24513,245131,2451311,2451321,2451331,2451341,2451351,s==11|101|201|312,s==3|103,s==11|102|204|303,s==11|103|301|302,,225061,225062,2451300,2451300,24513,245130,245130,s==3|0|0,s==3|1|1,s==3|0|0,24513,245130,2451301,2451302,2451303,2451304,2451305,0|265,0|90,0|0,0|115,1433,232,55,131,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|张星彩,2,1,1,,
24514,0,,,s==4|游方术士,4,5,5,1,2,3,3,24514,245141,2451411,2451421,2451431,2451441,2451451,,,,,,255121,255122,2451400,2451400,24514,245140,245140,s==3|0|0,s==3|1|1,s==3|0|0,24514,245140,2451401,2451402,2451403,2451404,2451405,0|260,0|90,0|0,0|100,1458,207,53,135,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==6|司马徽(替),2,,,,
24515,0,,,s==4|方寸仕女,4,5,5,2,2,3,3,24515,245151,2451511,2451521,2451531,2451541,2451551,,,,,,235121,235122,2451500,2451500,24515,245150,245150,s==3|0|0,s==3|1|1,s==3|0|0,24515,245150,2451501,2451502,2451503,2451504,2451505,0|260,0|90,0|0,0|120,1447,215,52,133,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==6|步练师(替),2,,,,
24516,1,,,s==4|神·张飞,4,5,5,1,1,2,2,24516,245161,2451611,2451621,2451631,2451641,2451651,s==11|101|204|316,s==3|103,s==11|101|204|302,s==11|103|205|301,,245161,245162,2451600,2451600,24516,245160,245160,s==3|0|0,s==3|1|1,s==3|0|0,24516,245160,2451601,2451602,2451602,2451603,2451604,0|285,0|90,0|0,0|125,2127,161,57,132,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|神·张飞,2,,1,,
24516001,0,,,s==4|神·张飞,4,5,5,1,1,2,2,24516,24516011,245160111,245160121,245160131,245160141,245160151,s==11|101|204|316,s==3|103,s==11|101|204|302,s==11|103|205|301,,245160011,245160012,24516000,24516000,245162,2451602,2451602,s==3|0|0,s==3|1|1,s==3|0|0,24516001,24516001,245160101,245160102,245160103,245160104,245160105,0|285,0|90,0|0,0|125,2127,161,57,132,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|神·张飞,2,,1,,
24517,1,,,s==4|神·马超,4,5,5,1,1,1,1,24517,245171,2451711,2451721,2451731,2451741,2451751,s==7|101|204,s==3|103,s==11|103|301|306,s==11|103|301|316,,245171,245172,2451700,2451700,24517,245170,245170,s==3|0|0,s==3|1|1,s==3|0|0,24517,245170,2451701,2451702,2451702,2451704,2451705,0|285,0|90,0|0,0|125,1444,233,55,131,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|神·马超,2,,1,,
24517001,0,,,s==4|神·马超,4,5,5,1,1,1,1,24517,24517011,245170111,245170121,245170131,245170141,245170151,s==7|101|204,s==3|103,s==11|103|301|306,s==11|103|301|316,,245170011,245170012,245170000,245170000,245171,2451701,2451701,s==3|0|0,s==3|1|1,s==3|0|0,24517001,24517001,24517011,24517012,24517013,24517014,24517015,0|285,0|90,0|0,0|125,1444,233,55,131,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|神·马超,2,,1,,
24517002,0,,,s==4|神·马超,4,5,5,1,1,1,1,24517,24517021,245170211,245170221,245170231,245170241,245170251,s==7|101|204,s==3|103,s==11|103|301|306,s==11|103|301|316,,245170211,245170212,24517000,24517000,245172,2451702,2451702,s==3|0|0,s==3|1|1,s==3|0|0,24517002,24517002,245170201,245170202,245170203,245170204,245170205,0|285,0|90,0|0,0|125,1444,233,55,131,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|神·马超,2,,1,,
24518,1,,1,s==5|神王·刘邦,4,5,5,1,2,3,3,24518,245181,2451811,2451821,2451831,2451841,2451851,s==7|102|204,s==3|103,s==7|101|204,s==11|103|205|301,,245181,245182,2451800,2451800,24518,245180,245180,s==3|0|0,s==3|1|1,s==3|0|0,24518,245180,2451801,2451802,2451803,2451804,2451805,0|285,0|90,0|0,0|125,1435,235,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|神王·刘邦,2,,1,,
24518001,0,,1,s==5|神王·刘邦,4,5,5,1,2,3,3,24518,24518011,245180111,245180121,245180131,245180141,245180151,s==7|102|204,s==3|103,s==7|101|204,s==11|103|205|301,,245181,245182,24518000,24518000,245182,2451802,2451802,s==3|0|0,s==3|1|1,s==3|0|0,24518001,24518001,245180101,245180102,245180103,245180104,245180105,0|285,0|90,0|0,0|125,1435,235,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|神王·刘邦,2,,1,,
24518002,0,,1,s==5|神王·刘邦,4,5,5,1,2,3,3,24518,24518021,245180211,245180221,245180231,245180241,245180251,s==7|102|204,s==3|103,s==7|101|204,s==11|103|205|301,,245181,245182,245180021,245180021,245181,245180022,245180022,s==3|0|0,s==3|1|1,s==3|0|0,24518002,24518002,245180201,245180202,245180203,245180204,245180205,0|285,0|90,0|0,0|125,1435,235,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|神王·刘邦,2,,1,,
24519,1,,3,s==5|黄蜂·张角,4,5,5,1,2,3,3,24519,245191,2451911,2451921,2451931,2451941,2451951,s==11|101|204|317,s==3|103,s==11|102|206|302,s==7|103|302,,245041,245042,245191,245191,24519,245192,245192,s==3|0|0,s==3|1|1,s==3|0|0,24519,245190,2451901,2451902,2451902,2451903,2451904,0|265,0|90,0|0,0|110,1429,219,53,133,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|张角,2,,1,,
25301,0,,,s==4|魔·郭汜,5,3,3,1,1,2,2,25301,,2530111,2530121,2530131,,,s==7|102|203,s==3|103,,,,253011,253012,2530100,2530100,25301,253010,253010,s==3|0|0,s==3|1|1,s==3|0|0,25301,253010,2530101,2530102,2530103,2530104,2530105,0|280,0|90,0|0,0|115,1416,90,37,75,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|郭汜(替),2,,1,,
25401,1,,,s==5|魔·刘三刀,5,5,5,1,1,1,1,25401,254011,2540111,2540121,2540131,2540141,2540151,s==11|102|204|318,s==3|103,s==11|101|204|301,s==7|103|301,,254011,254012,2540100,2540100,25401,254010,254010,s==3|0|0,s==3|1|1,s==3|0|0,25401,254010,2540101,2540102,2540103,2540104,2540105,0|280,0|90,0|0,0|130,1444,242,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|刘三刀,2,1,1,,
25402,1,,,s==4|魔·张济,5,4,4,1,1,1,1,25402,254021,2540211,2540221,2540231,2540241,,s==11|101|204|313,s==3|103,s==7|103|301,,,254021,254022,2540200,2540200,25402,254020,254020,s==3|0|0,s==3|1|1,s==3|0|0,25402,254020,2540201,2540202,2540203,2540204,2540205,0|255,0|90,0|0,0|95,1068,157,41,83,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|张济,2,,1,,
25403,1,,,s==4|魔·孟获,5,4,4,1,1,1,1,25403,254031,2540311,2540321,2540331,2540341,,s==11|101|204|307,s==3|103,s==7|102|204,,,254031,254032,2540300,2540300,25403,254030,254030,s==3|0|0,s==3|1|1,s==3|0|0,25403,254030,2540301,2540302,2540303,2540304,2540305,0|280,0|90,0|0,0|115,1068,157,41,83,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|孟获,2,,1,,
25404,1,,,s==4|魔·潘璋,5,4,4,1,1,2,2,25404,254041,2540411,2540421,2540431,2540441,,s==11|101|204|317,s==3|103,s==7|101|301,,,254041,254042,2540400,2540400,25404,254040,254040,s==3|0|0,s==3|1|1,s==3|0|0,25404,254040,2540401,2540402,2540403,2540404,2540405,0|268,0|90,0|0,0|115,1574,107,42,85,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|潘璋,2,,1,,
25501,1,,,s==4|魔·陈宫,5,5,5,1,2,3,3,25501,255011,2550111,2550121,2550131,2550141,,s==11|102|204|315,s==3|103,s==11|102|204|201,,,255011,255012,2550100,2550100,25501,255010,255010,s==3|0|0,s==3|1|1,s==3|0|0,25501,255010,2550101,2550102,2550103,2550104,2550105,0|260,0|90,0|0,0|115,1429,230,53,130,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|陈宫(替),2,,1,,
25503,1,,,s==4|魔·华雄,5,5,5,1,1,1,1,25503,255031,2550311,2550321,2550331,2550341,2550351,s==11|101|301|315,s==3|103,s==11|102|315|201,s==7|103|301,,255031,255032,2550300,2550300,25503,255030,255030,s==5|-30|0,s==3|1|1,s==3|0|0,25503,255030,2550301,2550302,2550303,2550304,2550305,0|270,0|90,0|0,0|115,1436,232,53,127,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|华雄(替),2,,1,,
25504,1,,,s==4|魔·吕布,5,5,5,1,1,1,1,25504,255041,2550411,2550421,2550431,2550441,2550451,s==11|102|312|313,s==3|103,s==11|101|312|306,s==11|103|303|301,,255041,255042,2550400,2550400,25504,255040,255040,s==3|0|0,s==3|1|1,s==3|0|0,25504,255040,2550401,2550402,2550403,2550404,2550405,0|280,0|90,0|0,0|110,1469,258,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|吕布(替),2,,1,,
25504001,0,,,s==4|魔·吕布,5,5,5,1,1,1,1,25504,25504011,255040111,255040121,255040131,255040141,255040151,s==11|102|312|313,s==3|103,s==11|101|312|306,s==11|103|303|301,,255040011,255040012,25504000,25504000,255042,2550402,2550402,s==3|0|0,s==3|1|1,s==3|0|0,25504001,25504001,255040101,255040102,255040103,255040104,255040105,6|322,0|90,0|0,0|110,1469,258,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|吕布,2,,,,
25504002,0,,,s==4|魔·吕布,5,5,5,1,1,1,1,25504,25504021,255040211,255040221,255040231,255040241,255040251,s==11|102|312|313,s==3|103,s==11|101|312|306,s==11|103|303|301,,255040021,255040022,255040000,255040000,255043,2550403,2550403,s==3|0|0,s==3|1|1,s==3|0|0,25504002,25504002,255040201,255040202,255040203,255040204,255040205,6|322,0|90,0|0,0|110,1469,258,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|吕布,2,,,,
25504005,0,,,s==4|魔·吕布,5,5,5,1,1,1,1,25504,25504051,255040511,255040521,255040531,255040541,255040551,s==11|102|312|313,s==3|103,s==11|101|312|306,s==11|103|303|301,,255040011,255040012,255150051,255150051,255045,255040052,255040052,s==3|0|0,s==3|1|1,s==3|0|0,25504005,25504005,255040501,255040502,255040503,255040504,255040505,0|280,0|90,0|0,0|110,1469,258,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|吕布,2,,1,,
25506,1,,,s==4|魔·祝融,5,5,5,2,1,1,1,25506,255061,2550611,2550621,2550631,2550641,2550651,s==11|102|201|306,s==3|103,s==11|101|204|306,s==7|103|301,,255061,255062,2550600,2550601,25506,255061,255060,s==3|0|0,s==3|1|1,s==3|0|0,25506,255060,2550601,2550602,2550603,2550604,2550605,0|280,0|90,0|0,0|115,1444,242,55,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|祝融(替),2,1,1,,
25507,1,,,s==4|魔·貂蝉,5,5,5,2,2,4,4,25507,255071,2550711,2550721,2550731,2550741,2550751,s==11|102|317|316,s==3|103,s==11|102|308|203,s==11|103|317|301,,255071,255072,2550700,2550701,25507,255071,255070,s==3|0|0,s==3|1|1,s==3|0|0,25507,255070,2550701,2550702,2550703,2550704,2550705,0|258,0|90,0|0,0|110,1571,191,55,126,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|貂蝉(替),2,,1,,
25507001,0,,,s==4|魔·貂蝉,5,5,5,2,2,4,4,25507,25507011,255070111,255070121,255070131,255070141,255070151,s==11|102|317|316,s==3|103,s==11|102|308|203,s==11|103|317|301,,255070011,255070012,2550703,2550703,255072,2550702,2550702,s==3|0|0,s==3|1|1,s==3|0|0,25507001,25507001,255070101,255070103,255070103,255070104,255070105,0|258,0|90,0|0,0|110,1571,191,55,126,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|貂蝉(替),2,,,,
25507002,0,,,s==4|魔·貂蝉,5,5,5,2,2,4,4,25507,25507021,255070211,255070221,255070231,255070241,255070251,s==11|102|317|316,s==3|103,s==11|102|308|203,s==11|103|317|301,,255071,255072,2550705,2550705,255073,2550704,2550704,s==3|0|0,s==3|1|1,s==3|0|0,25507002,25507002,255070201,255070202,255070203,255070204,255070205,0|258,0|90,0|0,0|110,1571,191,55,126,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|貂蝉(替),2,,,,
25509,1,,,s==5|魔·张春华,5,5,5,2,2,4,4,25509,255091,2550911,2550921,2550931,2550941,2550951,s==7|102|203,s==3|103,s==7|102|317,s==7|103|203,,255091,255092,2550900,2550901,25509,255091,255090,s==3|0|0,s==3|1|1,s==3|0|0,25509,255090,2550901,2550902,2550903,2550904,2550905,0|260,0|90,0|0,0|107,1569,202,56,126,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|张春华,2,1,1,,
25509001,0,,,s==5|魔·张春华,5,5,5,2,2,4,4,25509,25509011,255090111,255090121,255090131,255090141,255090151,s==7|102|203,s==3|103,s==7|102|317,s==7|103|203,,255090011,255090012,2550903,2550903,255092,2550902,2550902,s==3|0|0,s==3|1|1,s==3|0|0,25509001,25509001,255090101,255090103,255090103,255090104,255090105,0|260,0|90,0|0,0|107,1569,202,56,126,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|张春华,2,,,,
25509002,0,,,s==5|魔·张春华,5,5,5,2,2,4,4,25509,25509021,255090211,255090221,255090231,255090241,255090251,s==7|102|203,s==3|103,s==7|102|317,s==7|103|203,,255090021,255090022,255090021,255090021,255093,255090022,255090022,s==3|0|0,s==3|1|1,s==3|0|0,25509002,25509002,255090201,255090202,255090203,255090204,255090205,0|260,0|90,0|0,0|107,1569,202,56,126,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|张春华,2,,,,
25510,1,,,s==4|魔·曹操,5,5,5,1,1,1,1,25510,255101,2551011,2551021,2551031,2551041,2551051,s==11|102|303|317,s==3|103,s==11|102|204|317,s==11|103|202|301,,255101,255102,2551000,2551000,25510,255100,255100,s==3|0|0,s==3|1|1,s==3|0|0,25510,255100,2551001,2551002,2551003,2551004,2551005,0|280,0|90,0|0,0|115,1450,245,55,129,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|曹操,2,,1,,
25510001,0,,,s==4|魔·曹操,5,5,5,1,1,1,1,25510,25510011,255100111,255100121,255100131,255100141,255100151,s==11|102|303|317,s==3|103,s==11|102|204|317,s==11|103|202|301,,255100011,255100012,25510000,25510000,255102,2551002,2551002,s==3|0|0,s==3|1|1,s==3|0|0,25510001,25510001,255100101,255100102,255100103,255100104,255100105,0|280,0|90,0|0,0|115,1450,245,55,129,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|曹操,2,,1,,
25510002,0,,,s==4|魔·曹操,5,5,5,1,1,1,1,25510,25510021,255100211,255100221,255100231,255100241,255100251,s==11|102|303|317,s==3|103,s==11|102|204|317,s==11|103|202|301,,255100021,255100022,25510021,25510021,255103,25510022,25510022,s==3|0|0,s==3|1|1,s==3|0|0,25510002,25510002,255100201,255100202,255100203,255100204,255100205,0|280,0|90,0|0,0|115,1450,245,55,129,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|曹操,2,,1,,
25513,1,,,s==4|魔·董卓,5,5,5,1,1,2,2,25513,255131,2551311,2551321,2551331,2551341,2551351,s==11|102|204|203,s==3|103,s==11|101|206|203,s==11|103|203|301,,255131,255132,2551300,2551300,25513,255130,255130,s==3|0|0,s==3|1|1,s==3|0|0,25513,255130,2551301,2551302,2551303,2551304,2551305,0|270,0|90,0|0,0|110,2127,158,57,131,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|董卓(替),2,1,1,,
25514,1,,,s==4|魔·华佗,5,5,5,1,2,4,4,25514,255141,2551411,2551421,2551431,2551441,2551451,s==11|101|204|203,s==3|103,s==11|102|204|317,s==11|103|301|308,,255141,255142,2551400,2551400,25514,255140,255140,s==3|0|0,s==3|1|1,s==3|0|0,25514,255140,2551401,2551402,2551403,2551404,2551405,0|260,0|90,0|0,0|110,1450,222,55,126,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|华佗(替),2,,1,,
25514001,0,,,s==4|魔·华佗,5,5,5,1,2,4,4,25514,25514011,255140111,255140121,255140131,255140141,255140151,s==11|101|204|203,s==3|103,s==11|102|204|317,s==11|103|301|308,,255141,255142,255140001,255140001,255142,2551401,2551401,s==3|0|0,s==3|1|1,s==3|0|0,25514001,25514002,25514021,25514022,25514023,25514024,25514025,0|260,0|90,0|0,0|110,1450,222,55,126,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|华佗(替),2,,1,,
25515,1,,,s==4|魔·赵云,5,5,5,1,1,2,2,25515,255151,2551511,2551521,2551531,2551541,2551551,s==11|101|205|316,s==3|103,s==11|101|204|301,s==11|103|301|305,,255151,255152,2551500,2551500,25515,255150,255150,s==7|-20|-15,s==3|1|1,s==3|0|0,25515,255150,2551501,2551502,2551503,2551504,2551505,0|310,0|150,0|0,0|160,2120,160,56,132,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魔赵云,2,,1,,
25515001,0,,,s==4|魔·赵云,5,5,5,1,1,2,2,25515,25515011,255150111,255150121,255150131,255150141,255150151,s==11|101|205|316,s==3|103,s==11|101|204|301,s==11|103|301|305,,255150011,255150012,25515000,25515000,255152,2551502,2551502,s==7|-20|-15,s==3|1|1,s==3|0|0,25515001,25515001,255150101,255150102,255150103,255150104,255150105,0|310,0|150,0|0,0|160,2120,160,56,132,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魔赵云,2,,1,,
25515002,0,,,s==4|魔·赵云,5,5,5,1,1,2,2,25515,25515031,255150311,255150321,255150331,255150341,255150351,s==11|101|205|316,s==3|103,s==11|101|204|301,s==11|103|301|305,,255150021,255150022,25515021,25515021,255153,25515022,25515022,s==3|0|0,s==3|1|1,s==3|0|0,25515002,25515002,255150301,255150302,255150303,255150304,255150305,0|258,0|90,0|0,0|112,2120,160,56,132,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魔赵云,2,,1,,
25515005,0,,,s==4|魔·赵云,5,5,5,1,1,2,2,25515,25515051,255150211,255150221,255150231,255150241,255150251,s==11|101|205|316,s==3|103,s==11|101|204|301,s==11|103|301|305,,255151,255152,255150051,255150051,255155,255150052,255150052,s==7|-20|-15,s==3|1|1,s==3|0|0,25515005,25515005,255150201,255150202,255150203,255150204,255150205,0|310,0|150,0|0,0|160,2120,160,56,132,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魔赵云,2,,1,,
25516,1,,,s==5|魔·司马懿,5,5,5,1,2,3,3,25516,255161,2551611,2551621,2551631,2551641,2551651,s==11|102|204|317,s==3|103,s==11|102|204|301,s==11|103|203|301,,255161,255162,2551600,2551600,25516,255160,255160,s==3|0|0,s==3|1|1,s==3|0|0,25516,255160,2551601,2551602,2551602,2551603,2551604,0|270,0|90,0|0,0|120,1429,230,55,133,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|魔司马懿,2,,1,,
25516001,0,,,s==5|魔·司马懿,5,5,5,1,2,3,3,25516,25516011,255160111,255160121,255160131,255160141,255160151,s==11|102|204|317,s==3|103,s==11|102|204|301,s==11|103|203|301,,255160011,255160012,25516000,25516000,255162,2551602,2551602,s==3|0|0,s==3|1|1,s==3|0|0,25516001,25516001,255160101,255160102,255160103,255160104,255160105,0|270,0|90,0|0,0|120,1429,230,55,133,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|魔司马懿,2,,1,,
