id,type,stageNum,hotStage,nextStageID,passAwards-type-1,passAwards-id-1,passAwards-value-1,passAwards-type-2,passAwards-id-2,passAwards-value-2,passAwards-type-3,passAwards-id-3,passAwards-value-3,passAwards-type-4,passAwards-id-4,passAwards-value-4,passAwards-type-5,passAwards-id-5,passAwards-value-5,battleId,battleScene,buffLab,buffNum,battleId2,
2636,1,1636,,2637,1,8,202000,1,10,80800,2,1012,10,,,,,,,71636,200002,,,,
2637,1,1637,,2638,1,8,202000,1,10,80800,2,1012,10,,,,,,,71637,200002,,,,
2638,1,1638,,2639,1,8,202000,1,10,80800,2,1012,10,,,,,,,71638,200002,,,,
2639,1,1639,,2640,1,8,202000,1,10,80800,2,1012,10,,,,,,,71639,200002,,,,
2640,1,1640,,2641,1,8,202000,1,10,80800,2,1012,10,,,,,,,71640,200002,,,,
2641,1,1641,,2642,1,8,202000,1,10,80800,2,1012,10,,,,,,,71641,200002,,,,
2642,1,1642,,2643,1,8,202000,1,10,80800,2,1012,10,,,,,,,71642,200002,,,,
2643,1,1643,,2644,1,8,202000,1,10,80800,2,1012,10,,,,,,,71643,200002,,,,
2644,1,1644,,2645,1,8,202000,1,10,80800,2,1012,10,,,,,,,71644,200002,,,,
2645,1,1645,,2646,1,8,202000,1,10,80800,2,1012,10,,,,,,,71645,200002,,,,
2646,1,1646,,2647,1,8,202000,1,10,80800,2,1012,10,,,,,,,71646,200002,,,,
2647,1,1647,,2648,1,8,202000,1,10,80800,2,1012,10,,,,,,,71647,200002,,,,
2648,1,1648,,2649,1,8,202000,1,10,80800,2,1012,10,,,,,,,71648,200002,,,,
2649,1,1649,,2650,1,8,202000,1,10,80800,2,1012,10,,,,,,,71649,200002,,,,
2650,1,1650,,2651,1,8,202000,1,10,80800,2,1012,10,,,,,,,71650,200002,,,,
2651,1,1651,,2652,1,8,202000,1,10,80800,2,1012,10,,,,,,,71651,200002,,,,
2652,1,1652,,2653,1,8,202000,1,10,80800,2,1012,10,,,,,,,71652,200002,,,,
2653,1,1653,,2654,1,8,202000,1,10,80800,2,1012,10,,,,,,,71653,200002,,,,
2654,1,1654,,2655,1,8,202000,1,10,80800,2,1012,10,,,,,,,71654,200002,,,,
2655,1,1655,,2656,1,8,202000,1,10,80800,2,1012,10,,,,,,,71655,200002,,,,
2656,1,1656,,2657,1,8,202000,1,10,80800,2,1012,10,,,,,,,71656,200002,,,,
2657,1,1657,,2658,1,8,202000,1,10,80800,2,1012,10,,,,,,,71657,200002,,,,
2658,1,1658,,2659,1,8,202000,1,10,80800,2,1012,10,,,,,,,71658,200002,,,,
2659,1,1659,,2660,1,8,202000,1,10,80800,2,1012,10,,,,,,,71659,200002,,,,
2660,1,1660,,2661,1,8,202000,1,10,80800,2,1012,10,,,,,,,71660,200002,,,,
2661,1,1661,,2662,1,8,202000,1,10,80800,2,1012,10,,,,,,,71661,200002,,,,
2662,1,1662,,2663,1,8,202000,1,10,80800,2,1012,10,,,,,,,71662,200002,,,,
2663,1,1663,,2664,1,8,202000,1,10,80800,2,1012,10,,,,,,,71663,200002,,,,
2664,1,1664,,2665,1,8,202000,1,10,80800,2,1012,10,,,,,,,71664,200002,,,,
2665,1,1665,,2666,1,8,202000,1,10,80800,2,1012,10,,,,,,,71665,200002,,,,
2666,1,1666,,2667,1,8,202000,1,10,80800,2,1012,10,,,,,,,71666,200002,,,,
2667,1,1667,,2668,1,8,202000,1,10,80800,2,1012,10,,,,,,,71667,200002,,,,
2668,1,1668,,2669,1,8,202000,1,10,80800,2,1012,10,,,,,,,71668,200002,,,,
2669,1,1669,,2670,1,8,202000,1,10,80800,2,1012,10,,,,,,,71669,200002,,,,
2670,1,1670,,2671,1,8,202000,1,10,80800,2,1012,10,,,,,,,71670,200002,,,,
2671,1,1671,,2672,1,8,202000,1,10,80800,2,1012,10,,,,,,,71671,200002,,,,
2672,1,1672,,2673,1,8,202000,1,10,80800,2,1012,10,,,,,,,71672,200002,,,,
2673,1,1673,,2674,1,8,202000,1,10,80800,2,1012,10,,,,,,,71673,200002,,,,
2674,1,1674,,2675,1,8,202000,1,10,80800,2,1012,10,,,,,,,71674,200002,,,,
2675,1,1675,,2676,1,8,202000,1,10,80800,2,1012,10,,,,,,,71675,200002,,,,
2676,1,1676,,2677,1,8,202000,1,10,80800,2,1012,10,,,,,,,71676,200002,,,,
2677,1,1677,,2678,1,8,202000,1,10,80800,2,1012,10,,,,,,,71677,200002,,,,
2678,1,1678,,2679,1,8,202000,1,10,80800,2,1012,10,,,,,,,71678,200002,,,,
2679,1,1679,,2680,1,8,202000,1,10,80800,2,1012,10,,,,,,,71679,200002,,,,
2680,1,1680,,2681,1,8,202000,1,10,80800,2,1012,10,,,,,,,71680,200002,,,,
2681,1,1681,,2682,1,8,202000,1,10,80800,2,1012,10,,,,,,,71681,200002,,,,
2682,1,1682,,2683,1,8,202000,1,10,80800,2,1012,10,,,,,,,71682,200002,,,,
2683,1,1683,,2684,1,8,202000,1,10,80800,2,1012,10,,,,,,,71683,200002,,,,
2684,1,1684,,2685,1,8,202000,1,10,80800,2,1012,10,,,,,,,71684,200002,,,,
2685,1,1685,,2686,1,8,202000,1,10,80800,2,1012,10,,,,,,,71685,200002,,,,
2686,1,1686,,2687,1,8,202000,1,10,80800,2,1012,10,,,,,,,71686,200002,,,,
2687,1,1687,,2688,1,8,202000,1,10,80800,2,1012,10,,,,,,,71687,200002,,,,
2688,1,1688,,2689,1,8,202000,1,10,80800,2,1012,10,,,,,,,71688,200002,,,,
2689,1,1689,,2690,1,8,202000,1,10,80800,2,1012,10,,,,,,,71689,200002,,,,
2690,1,1690,,2691,1,8,202000,1,10,80800,2,1012,10,,,,,,,71690,200002,,,,
2691,1,1691,,2692,1,8,202000,1,10,80800,2,1012,10,,,,,,,71691,200002,,,,
2692,1,1692,,2693,1,8,202000,1,10,80800,2,1012,10,,,,,,,71692,200002,,,,
2693,1,1693,,2694,1,8,202000,1,10,80800,2,1012,10,,,,,,,71693,200002,,,,
2694,1,1694,,2695,1,8,202000,1,10,80800,2,1012,10,,,,,,,71694,200002,,,,
2695,1,1695,,2696,1,8,202000,1,10,80800,2,1012,10,,,,,,,71695,200002,,,,
2696,1,1696,,2697,1,8,202000,1,10,80800,2,1012,10,,,,,,,71696,200002,,,,
2697,1,1697,,2698,1,8,202000,1,10,80800,2,1012,10,,,,,,,71697,200002,,,,
2698,1,1698,,2699,1,8,202000,1,10,80800,2,1012,10,,,,,,,71698,200002,,,,
2699,1,1699,,2700,1,8,202000,1,10,80800,2,1012,10,,,,,,,71699,200002,,,,
2700,1,1700,,2701,1,8,202000,1,10,80800,2,1012,10,,,,,,,71700,200002,,,,
2701,1,1701,,2702,1,8,202000,1,10,80800,2,1012,10,,,,,,,71701,200002,,,,
2702,1,1702,,2703,1,8,202000,1,10,80800,2,1012,10,,,,,,,71702,200002,,,,
2703,1,1703,,2704,1,8,202000,1,10,80800,2,1012,10,,,,,,,71703,200002,,,,
2704,1,1704,,2705,1,8,202000,1,10,80800,2,1012,10,,,,,,,71704,200002,,,,
2705,1,1705,,2706,1,8,202000,1,10,80800,2,1012,10,,,,,,,71705,200002,,,,
2706,1,1706,,2707,1,8,202000,1,10,80800,2,1012,10,,,,,,,71706,200002,,,,
2707,1,1707,,2708,1,8,202000,1,10,80800,2,1012,10,,,,,,,71707,200002,,,,
2708,1,1708,,2709,1,8,202000,1,10,80800,2,1012,10,,,,,,,71708,200002,,,,
2709,1,1709,,2710,1,8,202000,1,10,80800,2,1012,10,,,,,,,71709,200002,,,,
2710,1,1710,,2711,1,8,202000,1,10,80800,2,1012,10,,,,,,,71710,200002,,,,
2711,1,1711,,2712,1,8,202000,1,10,80800,2,1012,10,,,,,,,71711,200002,,,,
2712,1,1712,,2713,1,8,202000,1,10,80800,2,1012,10,,,,,,,71712,200002,,,,
2713,1,1713,,2714,1,8,202000,1,10,80800,2,1012,10,,,,,,,71713,200002,,,,
2714,1,1714,,2715,1,8,202000,1,10,80800,2,1012,10,,,,,,,71714,200002,,,,
2715,1,1715,,2716,1,8,202000,1,10,80800,2,1012,10,,,,,,,71715,200002,,,,
2716,1,1716,,2717,1,8,202000,1,10,80800,2,1012,10,,,,,,,71716,200002,,,,
2717,1,1717,,2718,1,8,202000,1,10,80800,2,1012,10,,,,,,,71717,200002,,,,
2718,1,1718,,2719,1,8,202000,1,10,80800,2,1012,10,,,,,,,71718,200002,,,,
2719,1,1719,,2720,1,8,202000,1,10,80800,2,1012,10,,,,,,,71719,200002,,,,
2720,1,1720,,2721,1,8,202000,1,10,80800,2,1012,10,,,,,,,71720,200002,,,,
2721,1,1721,,2722,1,8,202000,1,10,80800,2,1012,10,,,,,,,71721,200002,,,,
2722,1,1722,,2723,1,8,202000,1,10,80800,2,1012,10,,,,,,,71722,200002,,,,
2723,1,1723,,2724,1,8,202000,1,10,80800,2,1012,10,,,,,,,71723,200002,,,,
2724,1,1724,,2725,1,8,202000,1,10,80800,2,1012,10,,,,,,,71724,200002,,,,
2725,1,1725,,2726,1,8,202000,1,10,80800,2,1012,10,,,,,,,71725,200002,,,,
2726,1,1726,,2727,1,8,202000,1,10,80800,2,1012,10,,,,,,,71726,200002,,,,
2727,1,1727,,2728,1,8,202000,1,10,80800,2,1012,10,,,,,,,71727,200002,,,,
2728,1,1728,,2729,1,8,202000,1,10,80800,2,1012,10,,,,,,,71728,200002,,,,
2729,1,1729,,2730,1,8,202000,1,10,80800,2,1012,10,,,,,,,71729,200002,,,,
2730,1,1730,,2731,1,8,202000,1,10,80800,2,1012,10,,,,,,,71730,200002,,,,
2731,1,1731,,2732,1,8,202000,1,10,80800,2,1012,10,,,,,,,71731,200002,,,,
2732,1,1732,,2733,1,8,202000,1,10,80800,2,1012,10,,,,,,,71732,200002,,,,
2733,1,1733,,2734,1,8,202000,1,10,80800,2,1012,10,,,,,,,71733,200002,,,,
2734,1,1734,,2735,1,8,202000,1,10,80800,2,1012,10,,,,,,,71734,200002,,,,
2735,1,1735,,2736,1,8,202000,1,10,80800,2,1012,10,,,,,,,71735,200002,,,,
2736,1,1736,,2737,1,8,202000,1,10,80800,2,1012,10,,,,,,,71736,200002,,,,
2737,1,1737,,2738,1,8,202000,1,10,80800,2,1012,10,,,,,,,71737,200002,,,,
2738,1,1738,,2739,1,8,202000,1,10,80800,2,1012,10,,,,,,,71738,200002,,,,
2739,1,1739,,2740,1,8,202000,1,10,80800,2,1012,10,,,,,,,71739,200002,,,,
2740,1,1740,,2741,1,8,202000,1,10,80800,2,1012,10,,,,,,,71740,200002,,,,
2741,1,1741,,2742,1,8,202000,1,10,80800,2,1012,10,,,,,,,71741,200002,,,,
2742,1,1742,,2743,1,8,202000,1,10,80800,2,1012,10,,,,,,,71742,200002,,,,
2743,1,1743,,2744,1,8,202000,1,10,80800,2,1012,10,,,,,,,71743,200002,,,,
2744,1,1744,,2745,1,8,202000,1,10,80800,2,1012,10,,,,,,,71744,200002,,,,
2745,1,1745,,2746,1,8,202000,1,10,80800,2,1012,10,,,,,,,71745,200002,,,,
2746,1,1746,,2747,1,8,202000,1,10,80800,2,1012,10,,,,,,,71746,200002,,,,
2747,1,1747,,2748,1,8,202000,1,10,80800,2,1012,10,,,,,,,71747,200002,,,,
2748,1,1748,,2749,1,8,202000,1,10,80800,2,1012,10,,,,,,,71748,200002,,,,
2749,1,1749,,2750,1,8,202000,1,10,80800,2,1012,10,,,,,,,71749,200002,,,,
2750,1,1750,,2751,1,8,202000,1,10,80800,2,1012,10,,,,,,,71750,200002,,,,
2751,1,1751,,2752,1,8,202000,1,10,80800,2,1012,10,,,,,,,71751,200002,,,,
2752,1,1752,,2753,1,8,202000,1,10,80800,2,1012,10,,,,,,,71752,200002,,,,
2753,1,1753,,2754,1,8,202000,1,10,80800,2,1012,10,,,,,,,71753,200002,,,,
2754,1,1754,,2755,1,8,202000,1,10,80800,2,1012,10,,,,,,,71754,200002,,,,
2755,1,1755,,2756,1,8,202000,1,10,80800,2,1012,10,,,,,,,71755,200002,,,,
2756,1,1756,,2757,1,8,202000,1,10,80800,2,1012,10,,,,,,,71756,200002,,,,
2757,1,1757,,2758,1,8,202000,1,10,80800,2,1012,10,,,,,,,71757,200002,,,,
2758,1,1758,,2759,1,8,202000,1,10,80800,2,1012,10,,,,,,,71758,200002,,,,
2759,1,1759,,2760,1,8,202000,1,10,80800,2,1012,10,,,,,,,71759,200002,,,,
2760,1,1760,,2761,1,8,202000,1,10,80800,2,1012,10,,,,,,,71760,200002,,,,
2761,1,1761,,2762,1,8,202000,1,10,80800,2,1012,10,,,,,,,71761,200002,,,,
2762,1,1762,,2763,1,8,202000,1,10,80800,2,1012,10,,,,,,,71762,200002,,,,
2763,1,1763,,2764,1,8,202000,1,10,80800,2,1012,10,,,,,,,71763,200002,,,,
2764,1,1764,,2765,1,8,202000,1,10,80800,2,1012,10,,,,,,,71764,200002,,,,
2765,1,1765,,2766,1,8,202000,1,10,80800,2,1012,10,,,,,,,71765,200002,,,,
2766,1,1766,,2767,1,8,202000,1,10,80800,2,1012,10,,,,,,,71766,200002,,,,
2767,1,1767,,2768,1,8,202000,1,10,80800,2,1012,10,,,,,,,71767,200002,,,,
2768,1,1768,,2769,1,8,202000,1,10,80800,2,1012,10,,,,,,,71768,200002,,,,
2769,1,1769,,2770,1,8,202000,1,10,80800,2,1012,10,,,,,,,71769,200002,,,,
2770,1,1770,,2771,1,8,202000,1,10,80800,2,1012,10,,,,,,,71770,200002,,,,
2771,1,1771,,2772,1,8,202000,1,10,80800,2,1012,10,,,,,,,71771,200002,,,,
2772,1,1772,,2773,1,8,202000,1,10,80800,2,1012,10,,,,,,,71772,200002,,,,
2773,1,1773,,2774,1,8,202000,1,10,80800,2,1012,10,,,,,,,71773,200002,,,,
2774,1,1774,,2775,1,8,202000,1,10,80800,2,1012,10,,,,,,,71774,200002,,,,
2775,1,1775,,2776,1,8,202000,1,10,80800,2,1012,10,,,,,,,71775,200002,,,,
2776,1,1776,,2777,1,8,202000,1,10,80800,2,1012,10,,,,,,,71776,200002,,,,
2777,1,1777,,2778,1,8,202000,1,10,80800,2,1012,10,,,,,,,71777,200002,,,,
2778,1,1778,,2779,1,8,202000,1,10,80800,2,1012,10,,,,,,,71778,200002,,,,
2779,1,1779,,2780,1,8,202000,1,10,80800,2,1012,10,,,,,,,71779,200002,,,,
2780,1,1780,,2781,1,8,202000,1,10,80800,2,1012,10,,,,,,,71780,200002,,,,
2781,1,1781,,2782,1,8,202000,1,10,80800,2,1012,10,,,,,,,71781,200002,,,,
2782,1,1782,,2783,1,8,202000,1,10,80800,2,1012,10,,,,,,,71782,200002,,,,
2783,1,1783,,2784,1,8,202000,1,10,80800,2,1012,10,,,,,,,71783,200002,,,,
2784,1,1784,,2785,1,8,202000,1,10,80800,2,1012,10,,,,,,,71784,200002,,,,
2785,1,1785,,2786,1,8,202000,1,10,80800,2,1012,10,,,,,,,71785,200002,,,,
2786,1,1786,,2787,1,8,202000,1,10,80800,2,1012,10,,,,,,,71786,200002,,,,
2787,1,1787,,2788,1,8,202000,1,10,80800,2,1012,10,,,,,,,71787,200002,,,,
2788,1,1788,,2789,1,8,202000,1,10,80800,2,1012,10,,,,,,,71788,200002,,,,
2789,1,1789,,2790,1,8,202000,1,10,80800,2,1012,10,,,,,,,71789,200002,,,,
2790,1,1790,,2791,1,8,202000,1,10,80800,2,1012,10,,,,,,,71790,200002,,,,
2791,1,1791,,2792,1,8,202000,1,10,80800,2,1012,10,,,,,,,71791,200002,,,,
2792,1,1792,,2793,1,8,202000,1,10,80800,2,1012,10,,,,,,,71792,200002,,,,
2793,1,1793,,2794,1,8,202000,1,10,80800,2,1012,10,,,,,,,71793,200002,,,,
2794,1,1794,,2795,1,8,202000,1,10,80800,2,1012,10,,,,,,,71794,200002,,,,
2795,1,1795,,2796,1,8,202000,1,10,80800,2,1012,10,,,,,,,71795,200002,,,,
2796,1,1796,,2797,1,8,202000,1,10,80800,2,1012,10,,,,,,,71796,200002,,,,
2797,1,1797,,2798,1,8,202000,1,10,80800,2,1012,10,,,,,,,71797,200002,,,,
2798,1,1798,,2799,1,8,202000,1,10,80800,2,1012,10,,,,,,,71798,200002,,,,
2799,1,1799,,2800,1,8,202000,1,10,80800,2,1012,10,,,,,,,71799,200002,,,,
2800,1,1800,,2801,1,8,202000,1,10,80800,2,1012,10,,,,,,,71800,200002,,,,
2801,1,1801,,2802,1,8,202000,1,10,80800,2,1012,10,,,,,,,71801,200002,,,,
2802,1,1802,,2803,1,8,202000,1,10,80800,2,1012,10,,,,,,,71802,200002,,,,
2803,1,1803,,2804,1,8,202000,1,10,80800,2,1012,10,,,,,,,71803,200002,,,,
2804,1,1804,,2805,1,8,202000,1,10,80800,2,1012,10,,,,,,,71804,200002,,,,
2805,1,1805,,2806,1,8,202000,1,10,80800,2,1012,10,,,,,,,71805,200002,,,,
2806,1,1806,,2807,1,8,202000,1,10,80800,2,1012,10,,,,,,,71806,200002,,,,
2807,1,1807,,2808,1,8,202000,1,10,80800,2,1012,10,,,,,,,71807,200002,,,,
2808,1,1808,,2809,1,8,202000,1,10,80800,2,1012,10,,,,,,,71808,200002,,,,
2809,1,1809,,2810,1,8,202000,1,10,80800,2,1012,10,,,,,,,71809,200002,,,,
2810,1,1810,,2811,1,8,202000,1,10,80800,2,1012,10,,,,,,,71810,200002,,,,
2811,1,1811,,2812,1,8,202000,1,10,80800,2,1012,10,,,,,,,71811,200002,,,,
2812,1,1812,,2813,1,8,202000,1,10,80800,2,1012,10,,,,,,,71812,200002,,,,
2813,1,1813,,2814,1,8,202000,1,10,80800,2,1012,10,,,,,,,71813,200002,,,,
2814,1,1814,,2815,1,8,202000,1,10,80800,2,1012,10,,,,,,,71814,200002,,,,
2815,1,1815,,2816,1,8,202000,1,10,80800,2,1012,10,,,,,,,71815,200002,,,,
2816,1,1816,,2817,1,8,202000,1,10,80800,2,1012,10,,,,,,,71816,200002,,,,
2817,1,1817,,2818,1,8,202000,1,10,80800,2,1012,10,,,,,,,71817,200002,,,,
2818,1,1818,,2819,1,8,202000,1,10,80800,2,1012,10,,,,,,,71818,200002,,,,
2819,1,1819,,2820,1,8,202000,1,10,80800,2,1012,10,,,,,,,71819,200002,,,,
2820,1,1820,,2821,1,8,202000,1,10,80800,2,1012,10,,,,,,,71820,200002,,,,
2821,1,1821,,2822,1,8,202000,1,10,80800,2,1012,10,,,,,,,71821,200002,,,,
2822,1,1822,,2823,1,8,202000,1,10,80800,2,1012,10,,,,,,,71822,200002,,,,
2823,1,1823,,2824,1,8,202000,1,10,80800,2,1012,10,,,,,,,71823,200002,,,,
2824,1,1824,,2825,1,8,202000,1,10,80800,2,1012,10,,,,,,,71824,200002,,,,
2825,1,1825,,2826,1,8,202000,1,10,80800,2,1012,10,,,,,,,71825,200002,,,,
2826,1,1826,,2827,1,8,202000,1,10,80800,2,1012,10,,,,,,,71826,200002,,,,
2827,1,1827,,2828,1,8,202000,1,10,80800,2,1012,10,,,,,,,71827,200002,,,,
2828,1,1828,,2829,1,8,202000,1,10,80800,2,1012,10,,,,,,,71828,200002,,,,
2829,1,1829,,2830,1,8,202000,1,10,80800,2,1012,10,,,,,,,71829,200002,,,,
2830,1,1830,,2831,1,8,202000,1,10,80800,2,1012,10,,,,,,,71830,200002,,,,
2831,1,1831,,2832,1,8,202000,1,10,80800,2,1012,10,,,,,,,71831,200002,,,,
2832,1,1832,,2833,1,8,202000,1,10,80800,2,1012,10,,,,,,,71832,200002,,,,
2833,1,1833,,2834,1,8,202000,1,10,80800,2,1012,10,,,,,,,71833,200002,,,,
2834,1,1834,,2835,1,8,202000,1,10,80800,2,1012,10,,,,,,,71834,200002,,,,
2835,1,1835,,2836,1,8,202000,1,10,80800,2,1012,10,,,,,,,71835,200002,,,,
2836,1,1836,,2837,1,8,202000,1,10,80800,2,1012,10,,,,,,,71836,200002,,,,
2837,1,1837,,2838,1,8,202000,1,10,80800,2,1012,10,,,,,,,71837,200002,,,,
2838,1,1838,,2839,1,8,202000,1,10,80800,2,1012,10,,,,,,,71838,200002,,,,
2839,1,1839,,2840,1,8,202000,1,10,80800,2,1012,10,,,,,,,71839,200002,,,,
2840,1,1840,,2841,1,8,202000,1,10,80800,2,1012,10,,,,,,,71840,200002,,,,
2841,1,1841,,2842,1,8,202000,1,10,80800,2,1012,10,,,,,,,71841,200002,,,,
2842,1,1842,,2843,1,8,202000,1,10,80800,2,1012,10,,,,,,,71842,200002,,,,
2843,1,1843,,2844,1,8,202000,1,10,80800,2,1012,10,,,,,,,71843,200002,,,,
2844,1,1844,,2845,1,8,202000,1,10,80800,2,1012,10,,,,,,,71844,200002,,,,
2845,1,1845,,2846,1,8,202000,1,10,80800,2,1012,10,,,,,,,71845,200002,,,,
2846,1,1846,,2847,1,8,202000,1,10,80800,2,1012,10,,,,,,,71846,200002,,,,
2847,1,1847,,2848,1,8,202000,1,10,80800,2,1012,10,,,,,,,71847,200002,,,,
2848,1,1848,,2849,1,8,202000,1,10,80800,2,1012,10,,,,,,,71848,200002,,,,
2849,1,1849,,2850,1,8,202000,1,10,80800,2,1012,10,,,,,,,71849,200002,,,,
2850,1,1850,,2851,1,8,202000,1,10,80800,2,1012,10,,,,,,,71850,200002,,,,
2851,1,1851,,2852,1,8,202000,1,10,80800,2,1012,10,,,,,,,71851,200002,,,,
2852,1,1852,,2853,1,8,202000,1,10,80800,2,1012,10,,,,,,,71852,200002,,,,
2853,1,1853,,2854,1,8,202000,1,10,80800,2,1012,10,,,,,,,71853,200002,,,,
2854,1,1854,,2855,1,8,202000,1,10,80800,2,1012,10,,,,,,,71854,200002,,,,
2855,1,1855,,2856,1,8,202000,1,10,80800,2,1012,10,,,,,,,71855,200002,,,,
2856,1,1856,,2857,1,8,202000,1,10,80800,2,1012,10,,,,,,,71856,200002,,,,
2857,1,1857,,2858,1,8,202000,1,10,80800,2,1012,10,,,,,,,71857,200002,,,,
2858,1,1858,,2859,1,8,202000,1,10,80800,2,1012,10,,,,,,,71858,200002,,,,
2859,1,1859,,2860,1,8,202000,1,10,80800,2,1012,10,,,,,,,71859,200002,,,,
2860,1,1860,,2861,1,8,202000,1,10,80800,2,1012,10,,,,,,,71860,200002,,,,
2861,1,1861,,2862,1,8,202000,1,10,80800,2,1012,10,,,,,,,71861,200002,,,,
2862,1,1862,,2863,1,8,202000,1,10,80800,2,1012,10,,,,,,,71862,200002,,,,
2863,1,1863,,2864,1,8,202000,1,10,80800,2,1012,10,,,,,,,71863,200002,,,,
2864,1,1864,,2865,1,8,202000,1,10,80800,2,1012,10,,,,,,,71864,200002,,,,
2865,1,1865,,2866,1,8,202000,1,10,80800,2,1012,10,,,,,,,71865,200002,,,,
2866,1,1866,,2867,1,8,202000,1,10,80800,2,1012,10,,,,,,,71866,200002,,,,
2867,1,1867,,2868,1,8,202000,1,10,80800,2,1012,10,,,,,,,71867,200002,,,,
2868,1,1868,,2869,1,8,202000,1,10,80800,2,1012,10,,,,,,,71868,200002,,,,
2869,1,1869,,2870,1,8,202000,1,10,80800,2,1012,10,,,,,,,71869,200002,,,,
2870,1,1870,,2871,1,8,202000,1,10,80800,2,1012,10,,,,,,,71870,200002,,,,
2871,1,1871,,2872,1,8,202000,1,10,80800,2,1012,10,,,,,,,71871,200002,,,,
2872,1,1872,,2873,1,8,202000,1,10,80800,2,1012,10,,,,,,,71872,200002,,,,
2873,1,1873,,2874,1,8,202000,1,10,80800,2,1012,10,,,,,,,71873,200002,,,,
2874,1,1874,,2875,1,8,202000,1,10,80800,2,1012,10,,,,,,,71874,200002,,,,
2875,1,1875,,2876,1,8,202000,1,10,80800,2,1012,10,,,,,,,71875,200002,,,,
2876,1,1876,,2877,1,8,202000,1,10,80800,2,1012,10,,,,,,,71876,200002,,,,
2877,1,1877,,2878,1,8,202000,1,10,80800,2,1012,10,,,,,,,71877,200002,,,,
2878,1,1878,,2879,1,8,202000,1,10,80800,2,1012,10,,,,,,,71878,200002,,,,
2879,1,1879,,2880,1,8,202000,1,10,80800,2,1012,10,,,,,,,71879,200002,,,,
2880,1,1880,,2881,1,8,202000,1,10,80800,2,1012,10,,,,,,,71880,200002,,,,
2881,1,1881,,2882,1,8,202000,1,10,80800,2,1012,10,,,,,,,71881,200002,,,,
2882,1,1882,,2883,1,8,202000,1,10,80800,2,1012,10,,,,,,,71882,200002,,,,
2883,1,1883,,2884,1,8,202000,1,10,80800,2,1012,10,,,,,,,71883,200002,,,,
2884,1,1884,,2885,1,8,202000,1,10,80800,2,1012,10,,,,,,,71884,200002,,,,
2885,1,1885,,2886,1,8,202000,1,10,80800,2,1012,10,,,,,,,71885,200002,,,,
2886,1,1886,,2887,1,8,202000,1,10,80800,2,1012,10,,,,,,,71886,200002,,,,
2887,1,1887,,2888,1,8,202000,1,10,80800,2,1012,10,,,,,,,71887,200002,,,,
2888,1,1888,,2889,1,8,202000,1,10,80800,2,1012,10,,,,,,,71888,200002,,,,
2889,1,1889,,2890,1,8,202000,1,10,80800,2,1012,10,,,,,,,71889,200002,,,,
2890,1,1890,,2891,1,8,202000,1,10,80800,2,1012,10,,,,,,,71890,200002,,,,
2891,1,1891,,2892,1,8,202000,1,10,80800,2,1012,10,,,,,,,71891,200002,,,,
2892,1,1892,,2893,1,8,202000,1,10,80800,2,1012,10,,,,,,,71892,200002,,,,
2893,1,1893,,2894,1,8,202000,1,10,80800,2,1012,10,,,,,,,71893,200002,,,,
2894,1,1894,,2895,1,8,202000,1,10,80800,2,1012,10,,,,,,,71894,200002,,,,
2895,1,1895,,2896,1,8,202000,1,10,80800,2,1012,10,,,,,,,71895,200002,,,,
2896,1,1896,,2897,1,8,202000,1,10,80800,2,1012,10,,,,,,,71896,200002,,,,
2897,1,1897,,2898,1,8,202000,1,10,80800,2,1012,10,,,,,,,71897,200002,,,,
2898,1,1898,,2899,1,8,202000,1,10,80800,2,1012,10,,,,,,,71898,200002,,,,
2899,1,1899,,2900,1,8,202000,1,10,80800,2,1012,10,,,,,,,71899,200002,,,,
2900,1,1900,,2901,1,8,202000,1,10,80800,2,1012,10,,,,,,,71900,200002,,,,
2901,1,1901,,2902,1,8,202000,1,10,80800,2,1012,10,,,,,,,71901,200002,,,,
2902,1,1902,,2903,1,8,202000,1,10,80800,2,1012,10,,,,,,,71902,200002,,,,
2903,1,1903,,2904,1,8,202000,1,10,80800,2,1012,10,,,,,,,71903,200002,,,,
2904,1,1904,,2905,1,8,202000,1,10,80800,2,1012,10,,,,,,,71904,200002,,,,
2905,1,1905,,2906,1,8,202000,1,10,80800,2,1012,10,,,,,,,71905,200002,,,,
2906,1,1906,,2907,1,8,202000,1,10,80800,2,1012,10,,,,,,,71906,200002,,,,
2907,1,1907,,2908,1,8,202000,1,10,80800,2,1012,10,,,,,,,71907,200002,,,,
2908,1,1908,,2909,1,8,202000,1,10,80800,2,1012,10,,,,,,,71908,200002,,,,
2909,1,1909,,2910,1,8,202000,1,10,80800,2,1012,10,,,,,,,71909,200002,,,,
2910,1,1910,,2911,1,8,202000,1,10,80800,2,1012,10,,,,,,,71910,200002,,,,
2911,1,1911,,2912,1,8,202000,1,10,80800,2,1012,10,,,,,,,71911,200002,,,,
2912,1,1912,,2913,1,8,202000,1,10,80800,2,1012,10,,,,,,,71912,200002,,,,
2913,1,1913,,2914,1,8,202000,1,10,80800,2,1012,10,,,,,,,71913,200002,,,,
2914,1,1914,,2915,1,8,202000,1,10,80800,2,1012,10,,,,,,,71914,200002,,,,
2915,1,1915,,2916,1,8,202000,1,10,80800,2,1012,10,,,,,,,71915,200002,,,,
2916,1,1916,,2917,1,8,202000,1,10,80800,2,1012,10,,,,,,,71916,200002,,,,
2917,1,1917,,2918,1,8,202000,1,10,80800,2,1012,10,,,,,,,71917,200002,,,,
