id,type,stageNum,nextStageID,passAwards-type-1,passAwards-id-1,passAwards-value-1,passAwards-type-2,passAwards-id-2,passAwards-value-2,passAwards-type-3,passAwards-id-3,passAwards-value-3,passAwards-type-4,passAwards-id-4,passAwards-value-4,passAwards-type-5,passAwards-id-5,passAwards-value-5,battleId,battleScene,searchAwards-type-1,searchAwards-id-1,searchAwards-value-1,searchAwards-type-2,searchAwards-id-2,searchAwards-value-2,robSuccessAwards-type-1,robSuccessAwards-id-1,robSuccessAwards-value-1,robSuccessAwards-type-2,robSuccessAwards-id-2,robSuccessAwards-value-2,robFailAwards-type-1,robFailAwards-id-1,robFailAwards-value-1,robFailAwards-type-2,robFailAwards-id-2,robFailAwards-value-2,
2069,1,1069,2070,1,8,58400,2,1115,60,,,,,,,,,,101069,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2070,1,1070,2071,1,8,58450,2,1115,60,,,,,,,,,,101070,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2071,1,1071,2072,1,8,58500,2,1115,60,,,,,,,,,,101071,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2072,1,1072,2073,1,8,58550,2,1115,60,,,,,,,,,,101072,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2073,1,1073,2074,1,8,58600,2,1115,60,,,,,,,,,,101073,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2074,1,1074,2075,1,8,58650,2,1115,60,,,,,,,,,,101074,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2075,1,1075,2076,1,8,58700,2,1115,60,,,,,,,,,,101075,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2076,1,1076,2077,1,8,58750,2,1115,60,,,,,,,,,,101076,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2077,1,1077,2078,1,8,58800,2,1115,60,,,,,,,,,,101077,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2078,1,1078,2079,1,8,58850,2,1115,60,,,,,,,,,,101078,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2079,1,1079,2080,1,8,58900,2,1115,60,,,,,,,,,,101079,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2080,1,1080,2081,1,8,58950,2,1115,60,,,,,,,,,,101080,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2081,1,1081,2082,1,8,59000,2,1115,60,,,,,,,,,,101081,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2082,1,1082,2083,1,8,59050,2,1115,60,,,,,,,,,,101082,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2083,1,1083,2084,1,8,59100,2,1115,60,,,,,,,,,,101083,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2084,1,1084,2085,1,8,59150,2,1115,60,,,,,,,,,,101084,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2085,1,1085,2086,1,8,59200,2,1115,60,,,,,,,,,,101085,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2086,1,1086,2087,1,8,59250,2,1115,60,,,,,,,,,,101086,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2087,1,1087,2088,1,8,59300,2,1115,60,,,,,,,,,,101087,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2088,1,1088,2089,1,8,59350,2,1115,60,,,,,,,,,,101088,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2089,1,1089,2090,1,8,59400,2,1115,60,,,,,,,,,,101089,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2090,1,1090,2091,1,8,59450,2,1115,60,,,,,,,,,,101090,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2091,1,1091,2092,1,8,59500,2,1115,60,,,,,,,,,,101091,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2092,1,1092,2093,1,8,59550,2,1115,60,,,,,,,,,,101092,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2093,1,1093,2094,1,8,59600,2,1115,60,,,,,,,,,,101093,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2094,1,1094,2095,1,8,59650,2,1115,60,,,,,,,,,,101094,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2095,1,1095,2096,1,8,59700,2,1115,60,,,,,,,,,,101095,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2096,1,1096,2097,1,8,59750,2,1115,60,,,,,,,,,,101096,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2097,1,1097,2098,1,8,59800,2,1115,60,,,,,,,,,,101097,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2098,1,1098,2099,1,8,59850,2,1115,60,,,,,,,,,,101098,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2099,1,1099,2100,1,8,59900,2,1115,60,,,,,,,,,,101099,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2100,1,1100,2101,1,8,59950,2,1115,60,,,,,,,,,,101100,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2101,1,1101,2102,1,8,60000,2,1115,62,,,,,,,,,,101101,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2102,1,1102,2103,1,8,60050,2,1115,62,,,,,,,,,,101102,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2103,1,1103,2104,1,8,60100,2,1115,62,,,,,,,,,,101103,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2104,1,1104,2105,1,8,60150,2,1115,62,,,,,,,,,,101104,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2105,1,1105,2106,1,8,60200,2,1115,62,,,,,,,,,,101105,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2106,1,1106,2107,1,8,60250,2,1115,62,,,,,,,,,,101106,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2107,1,1107,2108,1,8,60300,2,1115,62,,,,,,,,,,101107,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2108,1,1108,2109,1,8,60350,2,1115,62,,,,,,,,,,101108,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2109,1,1109,2110,1,8,60400,2,1115,62,,,,,,,,,,101109,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2110,1,1110,2111,1,8,60450,2,1115,62,,,,,,,,,,101110,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2111,1,1111,2112,1,8,60500,2,1115,62,,,,,,,,,,101111,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2112,1,1112,2113,1,8,60550,2,1115,62,,,,,,,,,,101112,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2113,1,1113,2114,1,8,60600,2,1115,62,,,,,,,,,,101113,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2114,1,1114,2115,1,8,60650,2,1115,62,,,,,,,,,,101114,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2115,1,1115,2116,1,8,60700,2,1115,62,,,,,,,,,,101115,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2116,1,1116,2117,1,8,60750,2,1115,62,,,,,,,,,,101116,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2117,1,1117,2118,1,8,60800,2,1115,62,,,,,,,,,,101117,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2118,1,1118,2119,1,8,60850,2,1115,62,,,,,,,,,,101118,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2119,1,1119,2120,1,8,60900,2,1115,62,,,,,,,,,,101119,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2120,1,1120,2121,1,8,60950,2,1115,62,,,,,,,,,,101120,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2121,1,1121,2122,1,8,61000,2,1115,62,,,,,,,,,,101121,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2122,1,1122,2123,1,8,61050,2,1115,62,,,,,,,,,,101122,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2123,1,1123,2124,1,8,61100,2,1115,62,,,,,,,,,,101123,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2124,1,1124,2125,1,8,61150,2,1115,62,,,,,,,,,,101124,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2125,1,1125,2126,1,8,61200,2,1115,62,,,,,,,,,,101125,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2126,1,1126,2127,1,8,61250,2,1115,62,,,,,,,,,,101126,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2127,1,1127,2128,1,8,61300,2,1115,62,,,,,,,,,,101127,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2128,1,1128,2129,1,8,61350,2,1115,62,,,,,,,,,,101128,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2129,1,1129,2130,1,8,61400,2,1115,62,,,,,,,,,,101129,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2130,1,1130,2131,1,8,61450,2,1115,62,,,,,,,,,,101130,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2131,1,1131,2132,1,8,61500,2,1115,62,,,,,,,,,,101131,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2132,1,1132,2133,1,8,61550,2,1115,62,,,,,,,,,,101132,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2133,1,1133,2134,1,8,61600,2,1115,62,,,,,,,,,,101133,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2134,1,1134,2135,1,8,61650,2,1115,62,,,,,,,,,,101134,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2135,1,1135,2136,1,8,61700,2,1115,62,,,,,,,,,,101135,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2136,1,1136,2137,1,8,61750,2,1115,62,,,,,,,,,,101136,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2137,1,1137,2138,1,8,61800,2,1115,62,,,,,,,,,,101137,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2138,1,1138,2139,1,8,61850,2,1115,62,,,,,,,,,,101138,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2139,1,1139,2140,1,8,61900,2,1115,62,,,,,,,,,,101139,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2140,1,1140,2141,1,8,61950,2,1115,62,,,,,,,,,,101140,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2141,1,1141,2142,1,8,62000,2,1115,62,,,,,,,,,,101141,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2142,1,1142,2143,1,8,62050,2,1115,62,,,,,,,,,,101142,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2143,1,1143,2144,1,8,62100,2,1115,62,,,,,,,,,,101143,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2144,1,1144,2145,1,8,62150,2,1115,62,,,,,,,,,,101144,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2145,1,1145,2146,1,8,62200,2,1115,62,,,,,,,,,,101145,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2146,1,1146,2147,1,8,62250,2,1115,62,,,,,,,,,,101146,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2147,1,1147,2148,1,8,62300,2,1115,62,,,,,,,,,,101147,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2148,1,1148,2149,1,8,62350,2,1115,62,,,,,,,,,,101148,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2149,1,1149,2150,1,8,62400,2,1115,62,,,,,,,,,,101149,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2150,1,1150,2151,1,8,62450,2,1115,62,,,,,,,,,,101150,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2151,1,1151,2152,1,8,62500,2,1115,62,,,,,,,,,,101151,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2152,1,1152,2153,1,8,62550,2,1115,62,,,,,,,,,,101152,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2153,1,1153,2154,1,8,62600,2,1115,62,,,,,,,,,,101153,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2154,1,1154,2155,1,8,62650,2,1115,62,,,,,,,,,,101154,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2155,1,1155,2156,1,8,62700,2,1115,62,,,,,,,,,,101155,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2156,1,1156,2157,1,8,62750,2,1115,62,,,,,,,,,,101156,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2157,1,1157,2158,1,8,62800,2,1115,62,,,,,,,,,,101157,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2158,1,1158,2159,1,8,62850,2,1115,62,,,,,,,,,,101158,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2159,1,1159,2160,1,8,62900,2,1115,62,,,,,,,,,,101159,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2160,1,1160,2161,1,8,62950,2,1115,62,,,,,,,,,,101160,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2161,1,1161,2162,1,8,63000,2,1115,62,,,,,,,,,,101161,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2162,1,1162,2163,1,8,63050,2,1115,62,,,,,,,,,,101162,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2163,1,1163,2164,1,8,63100,2,1115,62,,,,,,,,,,101163,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2164,1,1164,2165,1,8,63150,2,1115,62,,,,,,,,,,101164,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2165,1,1165,2166,1,8,63200,2,1115,62,,,,,,,,,,101165,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2166,1,1166,2167,1,8,63250,2,1115,62,,,,,,,,,,101166,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2167,1,1167,2168,1,8,63300,2,1115,62,,,,,,,,,,101167,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2168,1,1168,2169,1,8,63350,2,1115,62,,,,,,,,,,101168,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2169,1,1169,2170,1,8,63400,2,1115,62,,,,,,,,,,101169,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2170,1,1170,2171,1,8,63450,2,1115,62,,,,,,,,,,101170,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2171,1,1171,2172,1,8,63500,2,1115,62,,,,,,,,,,101171,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2172,1,1172,2173,1,8,63550,2,1115,62,,,,,,,,,,101172,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2173,1,1173,2174,1,8,63600,2,1115,62,,,,,,,,,,101173,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2174,1,1174,2175,1,8,63650,2,1115,62,,,,,,,,,,101174,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2175,1,1175,2176,1,8,63700,2,1115,62,,,,,,,,,,101175,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2176,1,1176,2177,1,8,63750,2,1115,62,,,,,,,,,,101176,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2177,1,1177,2178,1,8,63800,2,1115,62,,,,,,,,,,101177,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2178,1,1178,2179,1,8,63850,2,1115,62,,,,,,,,,,101178,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2179,1,1179,2180,1,8,63900,2,1115,62,,,,,,,,,,101179,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2180,1,1180,2181,1,8,63950,2,1115,62,,,,,,,,,,101180,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2181,1,1181,2182,1,8,64000,2,1115,62,,,,,,,,,,101181,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2182,1,1182,2183,1,8,64050,2,1115,62,,,,,,,,,,101182,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2183,1,1183,2184,1,8,64100,2,1115,62,,,,,,,,,,101183,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2184,1,1184,2185,1,8,64150,2,1115,62,,,,,,,,,,101184,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2185,1,1185,2186,1,8,64200,2,1115,62,,,,,,,,,,101185,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2186,1,1186,2187,1,8,64250,2,1115,62,,,,,,,,,,101186,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2187,1,1187,2188,1,8,64300,2,1115,62,,,,,,,,,,101187,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2188,1,1188,2189,1,8,64350,2,1115,62,,,,,,,,,,101188,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2189,1,1189,2190,1,8,64400,2,1115,62,,,,,,,,,,101189,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2190,1,1190,2191,1,8,64450,2,1115,62,,,,,,,,,,101190,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2191,1,1191,2192,1,8,64500,2,1115,62,,,,,,,,,,101191,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2192,1,1192,2193,1,8,64550,2,1115,62,,,,,,,,,,101192,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2193,1,1193,2194,1,8,64600,2,1115,62,,,,,,,,,,101193,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2194,1,1194,2195,1,8,64650,2,1115,62,,,,,,,,,,101194,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2195,1,1195,2196,1,8,64700,2,1115,62,,,,,,,,,,101195,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2196,1,1196,2197,1,8,64750,2,1115,62,,,,,,,,,,101196,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2197,1,1197,2198,1,8,64800,2,1115,62,,,,,,,,,,101197,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2198,1,1198,2199,1,8,64850,2,1115,62,,,,,,,,,,101198,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2199,1,1199,2200,1,8,64900,2,1115,62,,,,,,,,,,101199,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2200,1,1200,2201,1,8,64950,2,1115,62,,,,,,,,,,101200,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2201,1,1201,2202,1,8,65000,2,1115,64,,,,,,,,,,101201,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2202,1,1202,2203,1,8,65050,2,1115,64,,,,,,,,,,101202,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2203,1,1203,2204,1,8,65100,2,1115,64,,,,,,,,,,101203,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2204,1,1204,2205,1,8,65150,2,1115,64,,,,,,,,,,101204,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2205,1,1205,2206,1,8,65200,2,1115,64,,,,,,,,,,101205,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2206,1,1206,2207,1,8,65250,2,1115,64,,,,,,,,,,101206,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2207,1,1207,2208,1,8,65300,2,1115,64,,,,,,,,,,101207,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2208,1,1208,2209,1,8,65350,2,1115,64,,,,,,,,,,101208,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2209,1,1209,2210,1,8,65400,2,1115,64,,,,,,,,,,101209,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2210,1,1210,2211,1,8,65450,2,1115,64,,,,,,,,,,101210,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2211,1,1211,2212,1,8,65500,2,1115,64,,,,,,,,,,101211,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2212,1,1212,2213,1,8,65550,2,1115,64,,,,,,,,,,101212,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2213,1,1213,2214,1,8,65600,2,1115,64,,,,,,,,,,101213,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2214,1,1214,2215,1,8,65650,2,1115,64,,,,,,,,,,101214,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2215,1,1215,2216,1,8,65700,2,1115,64,,,,,,,,,,101215,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2216,1,1216,2217,1,8,65750,2,1115,64,,,,,,,,,,101216,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2217,1,1217,2218,1,8,65800,2,1115,64,,,,,,,,,,101217,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2218,1,1218,2219,1,8,65850,2,1115,64,,,,,,,,,,101218,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2219,1,1219,2220,1,8,65900,2,1115,64,,,,,,,,,,101219,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2220,1,1220,2221,1,8,65950,2,1115,64,,,,,,,,,,101220,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2221,1,1221,2222,1,8,66000,2,1115,64,,,,,,,,,,101221,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2222,1,1222,2223,1,8,66050,2,1115,64,,,,,,,,,,101222,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2223,1,1223,2224,1,8,66100,2,1115,64,,,,,,,,,,101223,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2224,1,1224,2225,1,8,66150,2,1115,64,,,,,,,,,,101224,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2225,1,1225,2226,1,8,66200,2,1115,64,,,,,,,,,,101225,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2226,1,1226,2227,1,8,66250,2,1115,64,,,,,,,,,,101226,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2227,1,1227,2228,1,8,66300,2,1115,64,,,,,,,,,,101227,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2228,1,1228,2229,1,8,66350,2,1115,64,,,,,,,,,,101228,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2229,1,1229,2230,1,8,66400,2,1115,64,,,,,,,,,,101229,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2230,1,1230,2231,1,8,66450,2,1115,64,,,,,,,,,,101230,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2231,1,1231,2232,1,8,66500,2,1115,64,,,,,,,,,,101231,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2232,1,1232,2233,1,8,66550,2,1115,64,,,,,,,,,,101232,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
