id,level,adventureMax,minDrops-type-1,minDrops-id-1,minDrops-value-1,minDrops-type-2,minDrops-id-2,minDrops-value-2,minDrops-type-3,minDrops-id-3,minDrops-value-3,minDrops-type-4,minDrops-id-4,minDrops-value-4,itemDrop,passAwards-type-1,passAwards-id-1,passAwards-value-1,passAwards-type-2,passAwards-id-2,passAwards-value-2,passAwards-type-3,passAwards-id-3,passAwards-value-3,passAwards-type-4,passAwards-id-4,passAwards-value-4,passAwards-type-5,passAwards-id-5,passAwards-value-5,passAwards-type-6,passAwards-id-6,passAwards-value-6,battle,
350,113,24200,1,2,1170,1,10,1186,1,8,1361,1,11,14,13,1,2,23400,1,10,23720,1,8,20415,1,11,300,2,1001,20,2,1002,1,350,
351,113,24200,1,2,1180,1,10,1196,1,8,1371,1,11,14,13,1,2,23600,1,10,23920,1,8,20565,1,11,300,2,1001,20,2,1002,1,351,
352,115,24200,1,2,1180,1,10,1196,1,8,1371,1,11,14,13,1,2,23600,1,10,23920,1,8,20565,1,11,300,2,1001,20,2,1002,1,352,
353,115,24200,1,2,1180,1,10,1196,1,8,1371,1,11,14,13,1,2,23600,1,10,23920,1,8,20565,1,11,300,2,1001,20,2,1002,1,353,
354,115,24200,1,2,1190,1,10,1206,1,8,1381,1,11,14,13,1,2,23800,1,10,24120,1,8,20715,1,11,300,2,1001,20,2,1002,1,354,
355,115,24200,1,2,1190,1,10,1206,1,8,1381,1,11,14,13,1,2,23800,1,10,24120,1,8,20715,1,11,300,2,1001,20,2,1002,1,355,
356,115,24200,1,2,1190,1,10,1206,1,8,1381,1,11,14,13,1,2,23800,1,10,24120,1,8,20715,1,11,300,2,1001,20,2,1002,1,356,
357,115,24200,1,2,1200,1,10,1216,1,8,1391,1,11,14,13,1,2,24000,1,10,24320,1,8,20865,1,11,300,2,1001,20,2,1002,1,357,
358,117,24200,1,2,1200,1,10,1216,1,8,1391,1,11,14,13,1,2,24000,1,10,24320,1,8,20865,1,11,300,2,1001,20,2,1002,1,358,
359,117,24200,1,2,1200,1,10,1216,1,8,1391,1,11,14,13,1,2,24000,1,10,24320,1,8,20865,1,11,300,2,1001,20,2,1002,1,359,
360,117,24200,1,2,1210,1,10,1226,1,8,1401,1,11,14,14,1,2,24200,1,10,24520,1,8,21015,1,11,300,2,1001,20,2,1002,1,360,
361,117,24200,1,2,1210,1,10,1226,1,8,1401,1,11,14,14,1,2,24200,1,10,24520,1,8,21015,1,11,300,2,1001,20,2,1002,1,361,
362,117,24200,1,2,1210,1,10,1226,1,8,1401,1,11,14,14,1,2,24200,1,10,24520,1,8,21015,1,11,300,2,1001,20,2,1002,1,362,
363,117,24200,1,2,1220,1,10,1236,1,8,1411,1,11,14,14,1,2,24400,1,10,24720,1,8,21165,1,11,300,2,1001,20,2,1002,1,363,
364,119,24200,1,2,1220,1,10,1236,1,8,1411,1,11,14,14,1,2,24400,1,10,24720,1,8,21165,1,11,300,2,1001,20,2,1002,1,364,
365,119,24200,1,2,1220,1,10,1236,1,8,1411,1,11,14,14,1,2,24400,1,10,24720,1,8,21165,1,11,300,2,1001,20,2,1002,1,365,
366,119,24200,1,2,1230,1,10,1246,1,8,1421,1,11,14,14,1,2,24600,1,10,24920,1,8,21315,1,11,300,2,1001,20,2,1002,1,366,
367,119,24200,1,2,1230,1,10,1246,1,8,1421,1,11,14,14,1,2,24600,1,10,24920,1,8,21315,1,11,300,2,1001,20,2,1002,1,367,
368,119,24200,1,2,1230,1,10,1246,1,8,1421,1,11,14,14,1,2,24600,1,10,24920,1,8,21315,1,11,300,2,1001,20,2,1002,1,368,
369,119,24200,1,2,1240,1,10,1256,1,8,1431,1,11,14,14,1,2,24800,1,10,25120,1,8,21465,1,11,300,2,1001,20,2,1002,1,369,
370,121,24200,1,2,1240,1,10,1256,1,8,1431,1,11,14,15,1,2,24800,1,10,25120,1,8,21465,1,11,300,2,1001,20,2,1002,1,370,
371,121,24200,1,2,1240,1,10,1256,1,8,1431,1,11,14,15,1,2,24800,1,10,25120,1,8,21465,1,11,300,2,1001,20,2,1002,1,371,
372,121,24200,1,2,1250,1,10,1266,1,8,1441,1,11,14,15,1,2,25000,1,10,25320,1,8,21615,1,11,300,2,1001,20,2,1002,1,372,
373,121,24200,1,2,1250,1,10,1266,1,8,1441,1,11,14,15,1,2,25000,1,10,25320,1,8,21615,1,11,300,2,1001,20,2,1002,1,373,
374,121,24200,1,2,1250,1,10,1266,1,8,1441,1,11,14,15,1,2,25000,1,10,25320,1,8,21615,1,11,300,2,1001,20,2,1002,1,374,
375,121,24200,1,2,1260,1,10,1276,1,8,1451,1,11,14,15,1,2,25200,1,10,25520,1,8,21765,1,11,300,2,1001,20,2,1002,1,375,
376,123,24200,1,2,1260,1,10,1276,1,8,1451,1,11,14,15,1,2,25200,1,10,25520,1,8,21765,1,11,300,2,1001,20,2,1002,1,376,
377,123,24200,1,2,1260,1,10,1276,1,8,1451,1,11,14,15,1,2,25200,1,10,25520,1,8,21765,1,11,300,2,1001,20,2,1002,1,377,
378,123,24200,1,2,1270,1,10,1286,1,8,1461,1,11,14,15,1,2,25400,1,10,25720,1,8,21915,1,11,300,2,1001,20,2,1002,1,378,
379,123,24200,1,2,1270,1,10,1286,1,8,1461,1,11,14,15,1,2,25400,1,10,25720,1,8,21915,1,11,300,2,1001,20,2,1002,1,379,
380,123,24200,1,2,1270,1,10,1286,1,8,1461,1,11,14,15,1,2,25400,1,10,25720,1,8,21915,1,11,300,2,1001,20,2,1002,1,380,
381,123,24200,1,2,1280,1,10,1296,1,8,1471,1,11,14,15,1,2,25600,1,10,25920,1,8,22065,1,11,300,2,1001,20,2,1002,1,381,
382,125,24200,1,2,1280,1,10,1296,1,8,1471,1,11,14,15,1,2,25600,1,10,25920,1,8,22065,1,11,300,2,1001,20,2,1002,1,382,
383,125,24200,1,2,1280,1,10,1296,1,8,1471,1,11,14,15,1,2,25600,1,10,25920,1,8,22065,1,11,300,2,1001,20,2,1002,1,383,
384,125,24200,1,2,1290,1,10,1306,1,8,1481,1,11,14,15,1,2,25800,1,10,26120,1,8,22215,1,11,300,2,1001,20,2,1002,1,384,
385,125,24200,1,2,1290,1,10,1306,1,8,1481,1,11,14,15,1,2,25800,1,10,26120,1,8,22215,1,11,300,2,1001,20,2,1002,1,385,
386,125,24200,1,2,1290,1,10,1306,1,8,1481,1,11,14,15,1,2,25800,1,10,26120,1,8,22215,1,11,300,2,1001,20,2,1002,1,386,
387,125,24200,1,2,1300,1,10,1316,1,8,1491,1,11,14,15,1,2,26000,1,10,26320,1,8,22365,1,11,300,2,1001,20,2,1002,1,387,
388,127,24200,1,2,1300,1,10,1316,1,8,1491,1,11,14,15,1,2,26000,1,10,26320,1,8,22365,1,11,300,2,1001,20,2,1002,1,388,
389,127,24200,1,2,1300,1,10,1316,1,8,1491,1,11,14,15,1,2,26000,1,10,26320,1,8,22365,1,11,300,2,1001,20,2,1002,1,389,
390,127,24200,1,2,1310,1,10,1326,1,8,1501,1,11,14,15,1,2,26200,1,10,26520,1,8,22515,1,11,300,2,1001,20,2,1002,1,390,
391,127,24200,1,2,1310,1,10,1326,1,8,1501,1,11,14,15,1,2,26200,1,10,26520,1,8,22515,1,11,300,2,1001,20,2,1002,1,391,
392,127,24200,1,2,1310,1,10,1326,1,8,1501,1,11,14,15,1,2,26200,1,10,26520,1,8,22515,1,11,300,2,1001,20,2,1002,1,392,
393,127,24200,1,2,1320,1,10,1336,1,8,1511,1,11,14,15,1,2,26400,1,10,26720,1,8,22665,1,11,300,2,1001,20,2,1002,1,393,
394,129,24200,1,2,1320,1,10,1336,1,8,1511,1,11,14,15,1,2,26400,1,10,26720,1,8,22665,1,11,300,2,1001,20,2,1002,1,394,
395,129,24200,1,2,1320,1,10,1336,1,8,1511,1,11,14,15,1,2,26400,1,10,26720,1,8,22665,1,11,300,2,1001,20,2,1002,1,395,
396,129,24200,1,2,1330,1,10,1346,1,8,1521,1,11,14,15,1,2,26600,1,10,26920,1,8,22815,1,11,300,2,1001,20,2,1002,1,396,
397,129,24200,1,2,1330,1,10,1346,1,8,1521,1,11,14,15,1,2,26600,1,10,26920,1,8,22815,1,11,300,2,1001,25,2,1002,1,397,
398,129,24200,1,2,1330,1,10,1346,1,8,1521,1,11,14,15,1,2,26600,1,10,26920,1,8,22815,1,11,300,2,1001,25,2,1002,1,398,
399,129,24200,1,2,1340,1,10,1356,1,8,1531,1,11,14,15,1,2,26800,1,10,27120,1,8,22965,1,11,300,2,1001,25,2,1002,1,399,
400,131,24200,1,2,1340,1,10,1356,1,8,1531,1,11,14,15,1,2,26800,1,10,27120,1,8,22965,1,11,400,2,1001,25,2,1002,1,400,
401,131,24200,1,2,1340,1,10,1356,1,8,1531,1,11,15,15,1,2,26800,1,10,27120,1,8,22965,1,11,400,2,1001,25,2,1002,1,401,
402,131,24200,1,2,1350,1,10,1366,1,8,1541,1,11,15,15,1,2,27000,1,10,27320,1,8,23115,1,11,400,2,1001,25,2,1002,1,402,
403,131,24200,1,2,1350,1,10,1366,1,8,1541,1,11,15,15,1,2,27000,1,10,27320,1,8,23115,1,11,400,2,1001,25,2,1002,1,403,
404,131,24200,1,2,1350,1,10,1366,1,8,1541,1,11,15,15,1,2,27000,1,10,27320,1,8,23115,1,11,400,2,1001,25,2,1002,1,404,
405,131,24200,1,2,1360,1,10,1376,1,8,1551,1,11,15,15,1,2,27200,1,10,27520,1,8,23265,1,11,400,2,1001,25,2,1002,1,405,
406,133,24200,1,2,1360,1,10,1376,1,8,1551,1,11,15,15,1,2,27200,1,10,27520,1,8,23265,1,11,400,2,1001,25,2,1002,1,406,
407,133,24200,1,2,1360,1,10,1376,1,8,1551,1,11,15,15,1,2,27200,1,10,27520,1,8,23265,1,11,400,2,1001,25,2,1002,1,407,
408,133,24200,1,2,1370,1,10,1386,1,8,1561,1,11,15,15,1,2,27400,1,10,27720,1,8,23415,1,11,400,2,1001,25,2,1002,1,408,
409,133,24200,1,2,1370,1,10,1386,1,8,1561,1,11,15,15,1,2,27400,1,10,27720,1,8,23415,1,11,400,2,1001,25,2,1002,1,409,
410,133,24200,1,2,1370,1,10,1386,1,8,1561,1,11,15,15,1,2,27400,1,10,27720,1,8,23415,1,11,400,2,1001,25,2,1002,1,410,
411,133,24200,1,2,1380,1,10,1396,1,8,1571,1,11,15,15,1,2,27600,1,10,27920,1,8,23565,1,11,400,2,1001,25,2,1002,1,411,
412,135,24200,1,2,1380,1,10,1396,1,8,1571,1,11,15,15,1,2,27600,1,10,27920,1,8,23565,1,11,400,2,1001,25,2,1002,1,412,
413,135,24200,1,2,1380,1,10,1396,1,8,1571,1,11,15,15,1,2,27600,1,10,27920,1,8,23565,1,11,400,2,1001,25,2,1002,1,413,
414,135,24200,1,2,1390,1,10,1406,1,8,1581,1,11,15,15,1,2,27800,1,10,28120,1,8,23715,1,11,400,2,1001,25,2,1002,1,414,
415,135,24200,1,2,1390,1,10,1406,1,8,1581,1,11,15,15,1,2,27800,1,10,28120,1,8,23715,1,11,400,2,1001,25,2,1002,1,415,
416,135,24200,1,2,1390,1,10,1406,1,8,1581,1,11,15,15,1,2,27800,1,10,28120,1,8,23715,1,11,400,2,1001,25,2,1002,1,416,
417,135,24200,1,2,1400,1,10,1416,1,8,1591,1,11,15,15,1,2,28000,1,10,28320,1,8,23865,1,11,400,2,1001,25,2,1002,1,417,
418,137,24200,1,2,1400,1,10,1416,1,8,1591,1,11,15,15,1,2,28000,1,10,28320,1,8,23865,1,11,400,2,1001,25,2,1002,1,418,
419,137,24200,1,2,1400,1,10,1416,1,8,1591,1,11,15,15,1,2,28000,1,10,28320,1,8,23865,1,11,400,2,1001,25,2,1002,1,419,
420,137,24200,1,2,1410,1,10,1426,1,8,1601,1,11,15,15,1,2,28200,1,10,28520,1,8,24015,1,11,400,2,1001,25,2,1002,1,420,
421,137,24200,1,2,1410,1,10,1426,1,8,1601,1,11,15,15,1,2,28200,1,10,28520,1,8,24015,1,11,400,2,1001,25,2,1002,1,421,
422,137,24200,1,2,1410,1,10,1426,1,8,1601,1,11,15,15,1,2,28200,1,10,28520,1,8,24015,1,11,400,2,1001,25,2,1002,1,422,
423,137,24200,1,2,1420,1,10,1436,1,8,1611,1,11,15,15,1,2,28400,1,10,28720,1,8,24165,1,11,400,2,1001,25,2,1002,1,423,
424,139,24200,1,2,1420,1,10,1436,1,8,1611,1,11,15,15,1,2,28400,1,10,28720,1,8,24165,1,11,400,2,1001,25,2,1002,1,424,
425,139,24200,1,2,1420,1,10,1436,1,8,1611,1,11,15,15,1,2,28400,1,10,28720,1,8,24165,1,11,400,2,1001,25,2,1002,1,425,
426,139,24200,1,2,1430,1,10,1446,1,8,1621,1,11,15,15,1,2,28600,1,10,28920,1,8,24315,1,11,400,2,1001,25,2,1002,1,426,
427,139,24200,1,2,1430,1,10,1446,1,8,1621,1,11,15,15,1,2,28600,1,10,28920,1,8,24315,1,11,400,2,1001,25,2,1002,1,427,
428,139,24200,1,2,1430,1,10,1446,1,8,1621,1,11,15,15,1,2,28600,1,10,28920,1,8,24315,1,11,400,2,1001,25,2,1002,1,428,
429,139,24200,1,2,1440,1,10,1456,1,8,1631,1,11,15,15,1,2,28800,1,10,29120,1,8,24465,1,11,400,2,1001,25,2,1002,1,429,
430,141,24200,1,2,1440,1,10,1456,1,8,1631,1,11,15,15,1,2,28800,1,10,29120,1,8,24465,1,11,400,2,1001,25,2,1002,1,430,
431,141,24200,1,2,1440,1,10,1456,1,8,1631,1,11,15,15,1,2,28800,1,10,29120,1,8,24465,1,11,400,2,1001,25,2,1002,1,431,
432,141,24200,1,2,1450,1,10,1466,1,8,1641,1,11,15,15,1,2,29000,1,10,29320,1,8,24615,1,11,400,2,1001,25,2,1002,1,432,
433,141,24200,1,2,1450,1,10,1466,1,8,1641,1,11,15,15,1,2,29000,1,10,29320,1,8,24615,1,11,400,2,1001,25,2,1002,1,433,
434,141,24200,1,2,1450,1,10,1466,1,8,1641,1,11,15,15,1,2,29000,1,10,29320,1,8,24615,1,11,400,2,1001,25,2,1002,1,434,
435,141,24200,1,2,1460,1,10,1476,1,8,1651,1,11,15,15,1,2,29200,1,10,29520,1,8,24765,1,11,400,2,1001,25,2,1002,1,435,
436,143,24200,1,2,1460,1,10,1476,1,8,1651,1,11,15,15,1,2,29200,1,10,29520,1,8,24765,1,11,400,2,1001,25,2,1002,1,436,
437,143,24200,1,2,1460,1,10,1476,1,8,1651,1,11,15,15,1,2,29200,1,10,29520,1,8,24765,1,11,400,2,1001,25,2,1002,1,437,
438,143,24200,1,2,1470,1,10,1486,1,8,1661,1,11,15,15,1,2,29400,1,10,29720,1,8,24915,1,11,400,2,1001,25,2,1002,1,438,
439,143,24200,1,2,1470,1,10,1486,1,8,1661,1,11,15,15,1,2,29400,1,10,29720,1,8,24915,1,11,400,2,1001,25,2,1002,1,439,
440,143,24200,1,2,1470,1,10,1486,1,8,1661,1,11,15,15,1,2,29400,1,10,29720,1,8,24915,1,11,400,2,1001,25,2,1002,1,440,
441,143,24200,1,2,1480,1,10,1496,1,8,1671,1,11,15,15,1,2,29600,1,10,29920,1,8,25065,1,11,400,2,1001,25,2,1002,1,441,
442,145,24200,1,2,1480,1,10,1496,1,8,1671,1,11,15,15,1,2,29600,1,10,29920,1,8,25065,1,11,400,2,1001,25,2,1002,1,442,
443,145,24200,1,2,1480,1,10,1496,1,8,1671,1,11,15,15,1,2,29600,1,10,29920,1,8,25065,1,11,400,2,1001,25,2,1002,1,443,
444,145,24200,1,2,1490,1,10,1506,1,8,1681,1,11,15,15,1,2,29800,1,10,30120,1,8,25215,1,11,400,2,1001,25,2,1002,1,444,
445,145,24200,1,2,1490,1,10,1506,1,8,1681,1,11,15,15,1,2,29800,1,10,30120,1,8,25215,1,11,400,2,1001,25,2,1002,1,445,
446,145,24200,1,2,1490,1,10,1506,1,8,1681,1,11,15,15,1,2,29800,1,10,30120,1,8,25215,1,11,400,2,1001,25,2,1002,1,446,
447,145,24200,1,2,1500,1,10,1516,1,8,1691,1,11,15,15,1,2,30000,1,10,30320,1,8,25365,1,11,400,2,1001,25,2,1002,1,447,
448,147,24200,1,2,1500,1,10,1516,1,8,1691,1,11,15,15,1,2,30000,1,10,30320,1,8,25365,1,11,400,2,1001,25,2,1002,1,448,
449,147,24200,1,2,1500,1,10,1516,1,8,1691,1,11,15,15,1,2,30000,1,10,30320,1,8,25365,1,11,400,2,1001,25,2,1002,1,449,
450,147,24200,1,2,1510,1,10,1526,1,8,1701,1,11,15,15,1,2,30200,1,10,30520,1,8,25515,1,11,400,2,1001,25,2,1002,1,450,
451,147,24200,1,2,1510,1,10,1526,1,8,1701,1,11,15,15,1,2,30200,1,10,30520,1,8,25515,1,11,400,2,1001,25,2,1002,1,451,
452,147,24200,1,2,1510,1,10,1526,1,8,1701,1,11,15,15,1,2,30200,1,10,30520,1,8,25515,1,11,400,2,1001,25,2,1002,1,452,
453,147,24200,1,2,1520,1,10,1536,1,8,1711,1,11,15,15,1,2,30400,1,10,30720,1,8,25665,1,11,400,2,1001,25,2,1002,1,453,
454,149,24200,1,2,1520,1,10,1536,1,8,1711,1,11,15,15,1,2,30400,1,10,30720,1,8,25665,1,11,400,2,1001,25,2,1002,1,454,
455,149,24200,1,2,1520,1,10,1536,1,8,1711,1,11,15,15,1,2,30400,1,10,30720,1,8,25665,1,11,400,2,1001,25,2,1002,1,455,
456,149,24200,1,2,1530,1,10,1546,1,8,1721,1,11,15,15,1,2,30600,1,10,30920,1,8,25815,1,11,400,2,1001,25,2,1002,1,456,
457,149,24200,1,2,1530,1,10,1546,1,8,1721,1,11,15,15,1,2,30600,1,10,30920,1,8,25815,1,11,400,2,1001,25,2,1002,1,457,
458,149,24200,1,2,1530,1,10,1546,1,8,1721,1,11,15,15,1,2,30600,1,10,30920,1,8,25815,1,11,400,2,1001,25,2,1002,1,458,
459,149,24200,1,2,1540,1,10,1556,1,8,1731,1,11,15,15,1,2,30800,1,10,31120,1,8,25965,1,11,400,2,1001,25,2,1002,1,459,
460,151,24200,1,2,1540,1,10,1556,1,8,1731,1,11,15,15,1,2,30800,1,10,31120,1,8,25965,1,11,400,2,1001,25,2,1002,1,460,
461,151,24200,1,2,1540,1,10,1556,1,8,1731,1,11,15,15,1,2,30800,1,10,31120,1,8,25965,1,11,400,2,1001,25,2,1002,1,461,
462,151,24200,1,2,1550,1,10,1566,1,8,1741,1,11,15,15,1,2,31000,1,10,31320,1,8,26115,1,11,400,2,1001,25,2,1002,1,462,
463,151,24200,1,2,1550,1,10,1566,1,8,1741,1,11,15,15,1,2,31000,1,10,31320,1,8,26115,1,11,400,2,1001,25,2,1002,1,463,
464,151,24200,1,2,1550,1,10,1566,1,8,1741,1,11,15,15,1,2,31000,1,10,31320,1,8,26115,1,11,400,2,1001,25,2,1002,1,464,
465,151,24200,1,2,1560,1,10,1576,1,8,1751,1,11,15,15,1,2,31200,1,10,31520,1,8,26265,1,11,400,2,1001,25,2,1002,1,465,
466,153,24200,1,2,1560,1,10,1576,1,8,1751,1,11,15,15,1,2,31200,1,10,31520,1,8,26265,1,11,400,2,1001,25,2,1002,1,466,
467,153,24200,1,2,1560,1,10,1576,1,8,1751,1,11,15,15,1,2,31200,1,10,31520,1,8,26265,1,11,400,2,1001,25,2,1002,1,467,
468,153,24200,1,2,1570,1,10,1586,1,8,1761,1,11,15,15,1,2,31400,1,10,31720,1,8,26415,1,11,400,2,1001,25,2,1002,1,468,
469,153,24200,1,2,1570,1,10,1586,1,8,1761,1,11,15,15,1,2,31400,1,10,31720,1,8,26415,1,11,400,2,1001,25,2,1002,1,469,
470,153,24200,1,2,1570,1,10,1586,1,8,1761,1,11,15,15,1,2,31400,1,10,31720,1,8,26415,1,11,400,2,1001,25,2,1002,1,470,
471,153,24200,1,2,1580,1,10,1596,1,8,1771,1,11,15,15,1,2,31600,1,10,31920,1,8,26565,1,11,400,2,1001,25,2,1002,1,471,
472,155,24200,1,2,1580,1,10,1596,1,8,1771,1,11,15,15,1,2,31600,1,10,31920,1,8,26565,1,11,400,2,1001,25,2,1002,1,472,
473,155,24200,1,2,1580,1,10,1596,1,8,1771,1,11,15,15,1,2,31600,1,10,31920,1,8,26565,1,11,400,2,1001,25,2,1002,1,473,
474,155,24200,1,2,1590,1,10,1606,1,8,1781,1,11,15,15,1,2,31800,1,10,32120,1,8,26715,1,11,400,2,1001,25,2,1002,1,474,
475,155,24200,1,2,1590,1,10,1606,1,8,1781,1,11,15,15,1,2,31800,1,10,32120,1,8,26715,1,11,400,2,1001,25,2,1002,1,475,
476,155,24200,1,2,1590,1,10,1606,1,8,1781,1,11,15,15,1,2,31800,1,10,32120,1,8,26715,1,11,400,2,1001,25,2,1002,1,476,
477,155,24200,1,2,1600,1,10,1616,1,8,1791,1,11,15,15,1,2,32000,1,10,32320,1,8,26865,1,11,400,2,1001,25,2,1002,1,477,
478,157,24200,1,2,1600,1,10,1616,1,8,1791,1,11,15,15,1,2,32000,1,10,32320,1,8,26865,1,11,400,2,1001,25,2,1002,1,478,
479,157,24200,1,2,1600,1,10,1616,1,8,1791,1,11,15,15,1,2,32000,1,10,32320,1,8,26865,1,11,400,2,1001,25,2,1002,1,479,
480,157,24200,1,2,1610,1,10,1626,1,8,1801,1,11,15,15,1,2,32200,1,10,32520,1,8,27015,1,11,400,2,1001,25,2,1002,1,480,
481,157,24200,1,2,1610,1,10,1626,1,8,1801,1,11,15,15,1,2,32200,1,10,32520,1,8,27015,1,11,400,2,1001,25,2,1002,1,481,
482,157,24200,1,2,1610,1,10,1626,1,8,1801,1,11,15,15,1,2,32200,1,10,32520,1,8,27015,1,11,400,2,1001,25,2,1002,1,482,
483,157,24200,1,2,1620,1,10,1636,1,8,1811,1,11,15,15,1,2,32400,1,10,32720,1,8,27165,1,11,400,2,1001,25,2,1002,1,483,
484,159,24200,1,2,1620,1,10,1636,1,8,1811,1,11,15,16,1,2,32400,1,10,32720,1,8,27165,1,11,400,2,1001,25,2,1002,1,484,
485,159,24200,1,2,1620,1,10,1636,1,8,1811,1,11,15,16,1,2,32400,1,10,32720,1,8,27165,1,11,400,2,1001,25,2,1002,1,485,
486,159,24200,1,2,1630,1,10,1646,1,8,1821,1,11,15,16,1,2,32600,1,10,32920,1,8,27315,1,11,400,2,1001,25,2,1002,1,486,
487,159,24200,1,2,1630,1,10,1646,1,8,1821,1,11,15,16,1,2,32600,1,10,32920,1,8,27315,1,11,400,2,1001,25,2,1002,1,487,
488,159,24200,1,2,1630,1,10,1646,1,8,1821,1,11,15,16,1,2,32600,1,10,32920,1,8,27315,1,11,400,2,1001,25,2,1002,1,488,
489,159,24200,1,2,1640,1,10,1656,1,8,1831,1,11,15,16,1,2,32800,1,10,33120,1,8,27465,1,11,400,2,1001,25,2,1002,1,489,
490,161,24200,1,2,1640,1,10,1656,1,8,1831,1,11,15,16,1,2,32800,1,10,33120,1,8,27465,1,11,400,2,1001,25,2,1002,1,490,
491,161,24200,1,2,1640,1,10,1656,1,8,1831,1,11,15,16,1,2,32800,1,10,33120,1,8,27465,1,11,400,2,1001,25,2,1002,1,491,
492,161,24200,1,2,1650,1,10,1666,1,8,1841,1,11,15,16,1,2,33000,1,10,33320,1,8,27615,1,11,400,2,1001,25,2,1002,1,492,
493,161,24200,1,2,1650,1,10,1666,1,8,1841,1,11,15,16,1,2,33000,1,10,33320,1,8,27615,1,11,400,2,1001,25,2,1002,1,493,
494,161,24200,1,2,1650,1,10,1666,1,8,1841,1,11,15,16,1,2,33000,1,10,33320,1,8,27615,1,11,400,2,1001,25,2,1002,1,494,
495,161,24200,1,2,1660,1,10,1676,1,8,1851,1,11,15,16,1,2,33200,1,10,33520,1,8,27765,1,11,400,2,1001,25,2,1002,1,495,
496,163,24200,1,2,1660,1,10,1676,1,8,1851,1,11,15,16,1,2,33200,1,10,33520,1,8,27765,1,11,400,2,1001,30,2,1002,1,496,
497,163,24200,1,2,1660,1,10,1676,1,8,1851,1,11,15,16,1,2,33200,1,10,33520,1,8,27765,1,11,400,2,1001,30,2,1002,1,497,
498,163,24200,1,2,1670,1,10,1686,1,8,1861,1,11,15,16,1,2,33400,1,10,33720,1,8,27915,1,11,400,2,1001,30,2,1002,1,498,
499,163,24200,1,2,1670,1,10,1686,1,8,1861,1,11,15,16,1,2,33400,1,10,33720,1,8,27915,1,11,400,2,1001,30,2,1002,1,499,
500,163,24200,1,2,1670,1,10,1686,1,8,1861,1,11,15,16,1,2,33400,1,10,33720,1,8,27915,1,11,500,2,1001,30,2,1002,1,500,
501,163,24200,1,2,1680,1,10,1696,1,8,1871,1,11,16,16,1,2,33600,1,10,33920,1,8,28065,1,11,500,2,1001,30,2,1002,1,501,
502,165,24200,1,2,1680,1,10,1696,1,8,1871,1,11,16,16,1,2,33600,1,10,33920,1,8,28065,1,11,500,2,1001,30,2,1002,1,502,
503,165,24200,1,2,1680,1,10,1696,1,8,1871,1,11,16,16,1,2,33600,1,10,33920,1,8,28065,1,11,500,2,1001,30,2,1002,1,503,
504,165,24200,1,2,1690,1,10,1706,1,8,1881,1,11,16,16,1,2,33800,1,10,34120,1,8,28215,1,11,500,2,1001,30,2,1002,1,504,
505,165,24200,1,2,1690,1,10,1706,1,8,1881,1,11,16,16,1,2,33800,1,10,34120,1,8,28215,1,11,500,2,1001,30,2,1002,1,505,
506,165,24200,1,2,1690,1,10,1706,1,8,1881,1,11,16,16,1,2,33800,1,10,34120,1,8,28215,1,11,500,2,1001,30,2,1002,1,506,
507,165,24200,1,2,1700,1,10,1716,1,8,1891,1,11,16,16,1,2,34000,1,10,34320,1,8,28365,1,11,500,2,1001,30,2,1002,1,507,
508,167,24200,1,2,1700,1,10,1716,1,8,1891,1,11,16,16,1,2,34000,1,10,34320,1,8,28365,1,11,500,2,1001,30,2,1002,1,508,
509,167,24200,1,2,1700,1,10,1716,1,8,1891,1,11,16,16,1,2,34000,1,10,34320,1,8,28365,1,11,500,2,1001,30,2,1002,1,509,
510,167,24200,1,2,1710,1,10,1726,1,8,1901,1,11,16,16,1,2,34200,1,10,34520,1,8,28515,1,11,500,2,1001,30,2,1002,1,510,
511,167,24200,1,2,1710,1,10,1726,1,8,1901,1,11,16,16,1,2,34200,1,10,34520,1,8,28515,1,11,500,2,1001,30,2,1002,1,511,
512,167,24200,1,2,1710,1,10,1726,1,8,1901,1,11,16,16,1,2,34200,1,10,34520,1,8,28515,1,11,500,2,1001,30,2,1002,1,512,
513,167,24200,1,2,1720,1,10,1736,1,8,1911,1,11,16,16,1,2,34400,1,10,34720,1,8,28665,1,11,500,2,1001,30,2,1002,1,513,
514,169,24200,1,2,1720,1,10,1736,1,8,1911,1,11,16,16,1,2,34400,1,10,34720,1,8,28665,1,11,500,2,1001,30,2,1002,1,514,
515,169,24200,1,2,1720,1,10,1736,1,8,1911,1,11,16,16,1,2,34400,1,10,34720,1,8,28665,1,11,500,2,1001,30,2,1002,1,515,
516,169,24200,1,2,1730,1,10,1746,1,8,1921,1,11,16,16,1,2,34600,1,10,34920,1,8,28815,1,11,500,2,1001,30,2,1002,1,516,
517,169,24200,1,2,1730,1,10,1746,1,8,1921,1,11,16,16,1,2,34600,1,10,34920,1,8,28815,1,11,500,2,1001,30,2,1002,1,517,
518,169,24200,1,2,1730,1,10,1746,1,8,1921,1,11,16,16,1,2,34600,1,10,34920,1,8,28815,1,11,500,2,1001,30,2,1002,1,518,
519,169,24200,1,2,1740,1,10,1756,1,8,1931,1,11,16,16,1,2,34800,1,10,35120,1,8,28965,1,11,500,2,1001,30,2,1002,1,519,
520,171,24200,1,2,1740,1,10,1756,1,8,1931,1,11,16,16,1,2,34800,1,10,35120,1,8,28965,1,11,500,2,1001,30,2,1002,1,520,
