id,name,buffDetail,lv,type,funcType,force,startRound,coolDown,skillIndex,mainEffect,effects%1,effects%2,effects%3,effects%4,effects%5,effects%6,effects%7,effects%8,effects%9,effects%10,effects%11,icon,armatureId,animation,posType,posTypex,posTypey,isBlack,blackTimes,isEnergyStorage,sound,soundwait,flyShotType,flyProp,scenePosType,sceneArmatureId,sceneAnimation,sceneNoMirror,sceneBackArmatureId,sceneBackAnimation,sceneBackNoMirror,sceneMaxArmatureId,sceneMaxAnimation,sceneMaxNoMirror,skillIconHint,lastSkillid,nextSkillid,replaceSkillRate,replaceSkillId,index,palaceSkill,job,skillId,
255170129,s==4|牵魂咒灵,s==13|519292|519293,9,2,,,1,4,2,1,51901291,51901292,51901293,51901214,51901216,,,,,,,2551721,255170107,s==6|skill1,1,,,1,2.6,,255170021,0.4,,,1,255170111,s==13|effect_skill1,,255170111,s==15|effect_skill1_1,,,,,,255170128,,,,,,,,
255170131,s==4|九幽冥蝶,,1,1,,,,,,,51901311,51901312,51901313,,,,,,,,,2551731,,,,,,,,,,,,,,,,,,,,,,,,,255170132,,,,,,,
255170132,s==4|九幽冥蝶,,2,1,,,,,,,51901321,51901322,51901323,,,,,,,,,2551731,,,,,,,,,,,,,,,,,,,,,,,,255170131,255170133,,,,,,,
255170133,s==4|九幽冥蝶,,3,1,,,,,,,51901331,51901332,51901333,,,,,,,,,2551731,,,,,,,,,,,,,,,,,,,,,,,,255170132,255170134,,,,,,,
255170134,s==4|九幽冥蝶,,4,1,,,,,,,51901331,51901342,51901333,,,,,,,,,2551731,,,,,,,,,,,,,,,,,,,,,,,,255170133,255170135,,,,,,,
255170135,s==4|九幽冥蝶,,5,1,,,,,,,51901331,51901352,51901333,,,,,,,,,2551731,,,,,,,,,,,,,,,,,,,,,,,,255170134,255170136,,,,,,,
255170136,s==4|九幽冥蝶,,6,1,,,,,,,51901331,51901362,51901333,,,,,,,,,2551731,,,,,,,,,,,,,,,,,,,,,,,,255170135,255170137,,,,,,,
255170137,s==4|九幽冥蝶,,7,1,,,,,,,51901331,51901372,51901333,,,,,,,,,2551731,,,,,,,,,,,,,,,,,,,,,,,,255170136,255170138,,,,,,,
255170138,s==4|九幽冥蝶,,8,1,,,,,,,51901331,51901382,51901333,,,,,,,,,2551731,,,,,,,,,,,,,,,,,,,,,,,,255170137,255170139,,,,,,,
255170139,s==4|九幽冥蝶,,9,1,,,,,,,51901331,51901392,51901333,,,,,,,,,2551731,,,,,,,,,,,,,,,,,,,,,,,,255170138,,,,,,,,
255170141,s==4|怨浊幽泉,s==13|519411|519412,1,2,,,2,4,2,1,51901414,51901411,51901412,51901415,,,,,,,,2551741,255170108,s==6|skill2,1,,,1,2.4,,255170041,0.7,,,2,255170112,s==13|effect_skill2,,255170112,s==15|effect_skill2_1,,,,,,,255170142,,,,,,,
255170142,s==4|怨浊幽泉,s==13|519421|519422,2,2,,,2,4,2,1,51901424,51901421,51901422,51901425,,,,,,,,2551741,255170108,s==6|skill2,1,,,1,2.4,,255170041,0.7,,,2,255170112,s==13|effect_skill2,,255170112,s==15|effect_skill2_1,,,,,,255170141,255170143,,,,,,,
255170143,s==4|怨浊幽泉,s==13|519431|519432,3,2,,,2,4,2,1,51901434,51901431,51901432,51901435,,,,,,,,2551741,255170108,s==6|skill2,1,,,1,2.4,,255170041,0.7,,,2,255170112,s==13|effect_skill2,,255170112,s==15|effect_skill2_1,,,,,,255170142,255170144,,,,,,,
255170144,s==4|怨浊幽泉,s==13|519441|519432,4,2,,,2,4,2,1,51901444,51901441,51901432,51901445,,,,,,,,2551741,255170108,s==6|skill2,1,,,1,2.4,,255170041,0.7,,,2,255170112,s==13|effect_skill2,,255170112,s==15|effect_skill2_1,,,,,,255170143,255170145,,,,,,,
255170145,s==4|怨浊幽泉,s==13|519451|519432,5,2,,,2,4,2,1,51901454,51901451,51901432,51901455,,,,,,,,2551741,255170108,s==6|skill2,1,,,1,2.4,,255170041,0.7,,,2,255170112,s==13|effect_skill2,,255170112,s==15|effect_skill2_1,,,,,,255170144,255170146,,,,,,,
255170146,s==4|怨浊幽泉,s==13|519461|519432,6,2,,,2,4,2,1,51901464,51901461,51901432,51901465,,,,,,,,2551741,255170108,s==6|skill2,1,,,1,2.4,,255170041,0.7,,,2,255170112,s==13|effect_skill2,,255170112,s==15|effect_skill2_1,,,,,,255170145,255170147,,,,,,,
255170147,s==4|怨浊幽泉,s==13|519471|519432,7,2,,,2,4,2,1,51901474,51901471,51901432,51901475,,,,,,,,2551741,255170108,s==6|skill2,1,,,1,2.4,,255170041,0.7,,,2,255170112,s==13|effect_skill2,,255170112,s==15|effect_skill2_1,,,,,,255170146,255170148,,,,,,,
255170148,s==4|怨浊幽泉,s==13|519481|519432,8,2,,,2,4,2,1,51901484,51901481,51901432,51901485,,,,,,,,2551741,255170108,s==6|skill2,1,,,1,2.4,,255170041,0.7,,,2,255170112,s==13|effect_skill2,,255170112,s==15|effect_skill2_1,,,,,,255170147,255170149,,,,,,,
255170149,s==4|怨浊幽泉,s==13|519491|519432,9,2,,,2,4,2,1,51901494,51901491,51901432,51901495,,,,,,,,2551741,255170108,s==6|skill2,1,,,1,2.4,,255170041,0.7,,,2,255170112,s==13|effect_skill2,,255170112,s==15|effect_skill2_1,,,,,,255170148,,,,,,,,
255170151,s==4|嗔恨迷离,,1,3,,,,,,,51901511,51901512,,,,,,,,,,2551751,,,,,,,,,,,,,,,,,,,,,,,,,255170152,,,,,,,
255170152,s==4|嗔恨迷离,,2,3,,,,,,,51901521,51901522,,,,,,,,,,2551751,,,,,,,,,,,,,,,,,,,,,,,,255170151,255170153,,,,,,,
255170153,s==4|嗔恨迷离,,3,3,,,,,,,51901531,51901532,,,,,,,,,,2551751,,,,,,,,,,,,,,,,,,,,,,,,255170152,255170154,,,,,,,
255170154,s==4|嗔恨迷离,,4,3,,,,,,,51901541,51901532,,,,,,,,,,2551751,,,,,,,,,,,,,,,,,,,,,,,,255170153,255170155,,,,,,,
255170155,s==4|嗔恨迷离,,5,3,,,,,,,51901551,51901532,,,,,,,,,,2551751,,,,,,,,,,,,, ,,,,,,,,,,,255170154,255170156,,,,,,,
255170156,s==4|嗔恨迷离,,6,3,,,,,,,51901561,51901532,,,,,,,,,,2551751,,,,,,,,,,,,,,,,,,,,,,,,255170155,255170157,,,,,,,
255170157,s==4|嗔恨迷离,,7,3,,,,,,,51901571,51901532,,,,,,,,,,2551751,,,,,,,,,,,,,,,,,,,,,,,,255170156,255170158,,,,,,,
255170158,s==4|嗔恨迷离,,8,3,,,,,,,51901581,51901532,,,,,,,,,,2551751,,,,,,,,,,,,,,,,,,,,,,,,255170157,255170159,,,,,,,
255170159,s==4|嗔恨迷离,,9,3,,,,,,,51901591,51901532,,,,,,,,,,2551751,,,,,,,,,,,,,,,,,,,,,,,,255170158,,,,,,,,
255170160,s==4|彼岸魂引,,1,3,,,,,,,,,,,,,,,,,,255170160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255170161,s==5|关银屏复活,,1,3,2,,,,,1,51901215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551811,s==5|魔项羽普攻,,1,2,,,,,1,1,520111,,,,,,,,,,,,2551806,s==6|attack,1,,,,,,,,,,,,,,,,,,,,,2551811,,,,,,,,
2551821,s==4|魔枪破天,s==13|520214|520614,1,2,,,1,4,2,1,520211,520212,520213,520614,520615,,,,,,,2551821,2551807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,,2551822,,,,,,,
2551822,s==4|魔枪破天,s==13|520214|520614,2,2,,,1,4,2,1,520221,520222,520223,520624,520615,,,,,,,2551821,2551807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551821,2551823,,,,,,,
2551823,s==4|魔枪破天,s==13|520214|520614,3,2,,,1,4,2,1,520231,520232,520233,520634,520615,,,,,,,2551821,2551807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551822,2551824,,,,,,,
2551824,s==4|魔枪破天,s==13|520214|520614,4,2,,,1,4,2,1,520241,520232,520243,520644,520615,,,,,,,2551821,2551807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551823,2551825,,,,,,,
2551825,s==4|魔枪破天,s==13|520214|520614,5,2,,,1,4,2,1,520251,520232,520253,520654,520615,,,,,,,2551821,2551807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551824,2551826,,,,,,,
2551826,s==4|魔枪破天,s==13|520214|520614,6,2,,,1,4,2,1,520261,520232,520263,520664,520615,,,,,,,2551821,2551807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551825,2551827,,,,,,,
2551827,s==4|魔枪破天,s==13|520214|520614,7,2,,,1,4,2,1,520271,520232,520273,520674,520615,,,,,,,2551821,2551807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551826,2551828,,,,,,,
2551828,s==4|魔枪破天,s==13|520214|520614,8,2,,,1,4,2,1,520281,520232,520283,520684,520615,,,,,,,2551821,2551807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551827,2551829,,,,,,,
2551829,s==4|魔枪破天,s==13|520214|520614,9,2,,,1,4,2,1,520291,520232,520293,520694,520615,,,,,,,2551821,2551807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551828,,,,,,,,
2551831,s==4|炼狱霸王,,1,1,,,,,,,520311,520312,520313,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,,2551832,,,,,,,
2551832,s==4|炼狱霸王,,2,1,,,,,,,520321,520322,520323,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,2551831,2551833,,,,,,,
2551833,s==4|炼狱霸王,,3,1,,,,,,,520331,520332,520333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,2551832,2551834,,,,,,,
2551834,s==4|炼狱霸王,,4,1,,,,,,,520331,520342,520333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,2551833,2551835,,,,,,,
2551835,s==4|炼狱霸王,,5,1,,,,,,,520331,520352,520333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,2551834,2551836,,,,,,,
2551836,s==4|炼狱霸王,,6,1,,,,,,,520331,520362,520333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,2551835,2551837,,,,,,,
2551837,s==4|炼狱霸王,,7,1,,,,,,,520331,520372,520333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,2551836,2551838,,,,,,,
2551838,s==4|炼狱霸王,,8,1,,,,,,,520331,520382,520333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,2551837,2551839,,,,,,,
2551839,s==4|炼狱霸王,,9,1,,,,,,,520331,520392,520333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,2551838,,,,,,,,
2551841,s==4|撼世天魔,s==13|520412|520418,1,2,,,2,4,2,1,520411,520412,520413,520414,520415,520416,520417,520714,520712,,,2551841,2551808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,,2551842,,,,,,,
2551842,s==4|撼世天魔,s==13|520412|520418,2,2,,,2,4,2,1,520421,520422,520423,520424,520425,520416,520417,520724,520722,,,2551841,2551808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,2551841,2551843,,,,,,,
2551843,s==4|撼世天魔,s==13|520412|520418,3,2,,,2,4,2,1,520431,520432,520433,520434,520435,520416,520417,520734,520732,,,2551841,2551808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,2551842,2551844,,,,,,,
2551844,s==4|撼世天魔,s==13|520412|520418,4,2,,,2,4,2,1,520441,520442,520433,520434,520445,520416,520417,520744,520742,,,2551841,2551808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,2551843,2551845,,,,,,,
2551845,s==4|撼世天魔,s==13|520412|520418,5,2,,,2,4,2,1,520451,520452,520433,520434,520455,520416,520417,520754,520752,,,2551841,2551808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,2551844,2551846,,,,,,,
2551846,s==4|撼世天魔,s==13|520412|520418,6,2,,,2,4,2,1,520461,520462,520433,520434,520465,520416,520417,520764,520762,,,2551841,2551808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,2551845,2551847,,,,,,,
2551847,s==4|撼世天魔,s==13|520412|520418,7,2,,,2,4,2,1,520471,520472,520433,520434,520475,520416,520417,520774,520772,,,2551841,2551808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,2551846,2551848,,,,,,,
2551848,s==4|撼世天魔,s==13|520412|520418,8,2,,,2,4,2,1,520481,520482,520433,520434,520485,520416,520417,520784,520782,,,2551841,2551808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,2551847,2551849,,,,,,,
2551849,s==4|撼世天魔,s==13|520412|520418,9,2,,,2,4,2,1,520491,520492,520433,520434,520495,520416,520417,520794,520792,,,2551841,2551808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,2551848,,,,,,,,
2551851,s==4|千古血仇,s==13|520511|520514,1,3,,,,,,,520511,520512,520513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,,2551852,,,,,,,
2551852,s==4|千古血仇,s==20|520521|520514|520412,2,3,,,,,,,520521,520512,520513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,2551851,2551853,,,,,,,
2551853,s==4|千古血仇,s==20|520531|520514|520412,3,3,,,,,,,520531,520512,520513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,2551852,2551854,,,,,,,
2551854,s==4|千古血仇,s==20|520541|520514|520412,4,3,,,,,,,520541,520512,520513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,2551853,2551855,,,,,,,
2551855,s==4|千古血仇,s==20|520551|520514|520412,5,3,,,,,,,520551,520512,520513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,2551854,2551856,,,,,,,
2551856,s==4|千古血仇,s==20|520561|520514|520412,6,3,,,,,,,520561,520512,520513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,2551855,2551857,,,,,,,
2551857,s==4|千古血仇,s==20|520571|520514|520412,7,3,,,,,,,520571,520512,520513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,2551856,2551858,,,,,,,
2551858,s==4|千古血仇,s==20|520581|520514|520412,8,3,,,,,,,520581,520512,520513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,2551857,2551859,,,,,,,
2551859,s==4|千古血仇,s==20|520591|520514|520412,9,3,,,,,,,520591,520512,520513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,2551858,,,,,,,,
2551861,s==4|魔枪破天,,1,2,,,1,4,2,1,520611,520613,,,,,,,,,,2551821,2551807,s==6|skill1,2,-300,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,,2551862,,,,,,,
2551862,s==4|魔枪破天,,2,2,,,1,4,2,1,520621,520623,,,,,,,,,,2551821,2551807,s==6|skill1,2,-300,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551861,2551863,,,,,,,
2551863,s==4|魔枪破天,,3,2,,,1,4,2,1,520631,520633,,,,,,,,,,2551821,2551807,s==6|skill1,2,-300,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551862,2551864,,,,,,,
2551864,s==4|魔枪破天,,4,2,,,1,4,2,1,520641,520643,,,,,,,,,,2551821,2551807,s==6|skill1,2,-300,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551863,2551865,,,,,,,
2551865,s==4|魔枪破天,,5,2,,,1,4,2,1,520651,520653,,,,,,,,,,2551821,2551807,s==6|skill1,2,-300,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551864,2551866,,,,,,,
2551866,s==4|魔枪破天,,6,2,,,1,4,2,1,520661,520663,,,,,,,,,,2551821,2551807,s==6|skill1,2,-300,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551865,2551867,,,,,,,
2551867,s==4|魔枪破天,,7,2,,,1,4,2,1,520671,520673,,,,,,,,,,2551821,2551807,s==6|skill1,2,-300,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551866,2551868,,,,,,,
2551868,s==4|魔枪破天,,8,2,,,1,4,2,1,520681,520683,,,,,,,,,,2551821,2551807,s==6|skill1,2,-300,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551867,2551869,,,,,,,
2551869,s==4|魔枪破天,,9,2,,,1,4,2,1,520691,520693,,,,,,,,,,2551821,2551807,s==6|skill1,2,-300,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,2551868,,,,,,,,
2551871,s==4|撼世天魔,,1,2,,,2,4,2,1,520711,520712,520713,,,,,,,,,2551841,2551808,s==12|skill2_mohua,1,,,1,2.4,,2551841,0.7,,,1,2551810,s==19|effect_skill2_mohua,,2551810,s==23|effect_skill2_mohua_xia,,,,,,,2551872,,,,,,,
2551872,s==4|撼世天魔,,2,2,,,2,4,2,1,520721,520722,520723,,,,,,,,,2551841,2551808,s==12|skill2_mohua,1,,,1,2.4,,2551841,0.7,,,1,2551810,s==19|effect_skill2_mohua,,2551810,s==23|effect_skill2_mohua_xia,,,,,,2551871,2551873,,,,,,,
2551873,s==4|撼世天魔,,3,2,,,2,4,2,1,520731,520732,520733,,,,,,,,,2551841,2551808,s==12|skill2_mohua,1,,,1,2.4,,2551841,0.7,,,1,2551810,s==19|effect_skill2_mohua,,2551810,s==23|effect_skill2_mohua_xia,,,,,,2551872,2551874,,,,,,,
2551874,s==4|撼世天魔,,4,2,,,2,4,2,1,520741,520742,520743,,,,,,,,,2551841,2551808,s==12|skill2_mohua,1,,,1,2.4,,2551841,0.7,,,1,2551810,s==19|effect_skill2_mohua,,2551810,s==23|effect_skill2_mohua_xia,,,,,,2551873,2551875,,,,,,,
2551875,s==4|撼世天魔,,5,2,,,2,4,2,1,520751,520752,520753,,,,,,,,,2551841,2551808,s==12|skill2_mohua,1,,,1,2.4,,2551841,0.7,,,1,2551810,s==19|effect_skill2_mohua,,2551810,s==23|effect_skill2_mohua_xia,,,,,,2551874,2551876,,,,,,,
2551876,s==4|撼世天魔,,6,2,,,2,4,2,1,520761,520762,520763,,,,,,,,,2551841,2551808,s==12|skill2_mohua,1,,,1,2.4,,2551841,0.7,,,1,2551810,s==19|effect_skill2_mohua,,2551810,s==23|effect_skill2_mohua_xia,,,,,,2551875,2551877,,,,,,,
2551877,s==4|撼世天魔,,7,2,,,2,4,2,1,520771,520772,520773,,,,,,,,,2551841,2551808,s==12|skill2_mohua,1,,,1,2.4,,2551841,0.7,,,1,2551810,s==19|effect_skill2_mohua,,2551810,s==23|effect_skill2_mohua_xia,,,,,,2551876,2551878,,,,,,,
2551878,s==4|撼世天魔,,8,2,,,2,4,2,1,520781,520782,520783,,,,,,,,,2551841,2551808,s==12|skill2_mohua,1,,,1,2.4,,2551841,0.7,,,1,2551810,s==19|effect_skill2_mohua,,2551810,s==23|effect_skill2_mohua_xia,,,,,,2551877,2551879,,,,,,,
2551879,s==4|撼世天魔,,9,2,,,2,4,2,1,520791,520792,520793,,,,,,,,,2551841,2551808,s==12|skill2_mohua,1,,,1,2.4,,2551841,0.7,,,1,2551810,s==19|effect_skill2_mohua,,2551810,s==23|effect_skill2_mohua_xia,,,,,,2551878,,,,,,,,
255180111,s==5|魔项羽普攻,,1,2,,,,,1,1,52001111,,,,,,,,,,,,255011806,s==6|attack,1,,,,,,,,,,,,,,,,,,,,,255180111,,,,,,,,
255180121,s==4|魔枪破天,s==13|520214|520614,1,2,,,1,4,2,1,52001211,52001212,52001213,52001614,52001615,,,,,,,2551821,255011807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,,255180122,,,,,,255180181,
255180122,s==4|魔枪破天,s==13|520214|520614,2,2,,,1,4,2,1,52001221,52001222,52001223,52001624,52001615,,,,,,,2551821,255011807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,255180121,255180123,,,,,,255180182,
255180123,s==4|魔枪破天,s==13|520214|520614,3,2,,,1,4,2,1,52001231,52001232,52001233,52001634,52001615,,,,,,,2551821,255011807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,255180122,255180124,,,,,,255180183,
255180124,s==4|魔枪破天,s==13|520214|520614,4,2,,,1,4,2,1,52001241,52001232,52001243,52001644,52001615,,,,,,,2551821,255011807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,255180123,255180125,,,,,,255180184,
255180125,s==4|魔枪破天,s==13|520214|520614,5,2,,,1,4,2,1,52001251,52001232,52001253,52001654,52001615,,,,,,,2551821,255011807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,255180124,255180126,,,,,,255180185,
255180126,s==4|魔枪破天,s==13|520214|520614,6,2,,,1,4,2,1,52001261,52001232,52001263,52001664,52001615,,,,,,,2551821,255011807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,255180125,255180127,,,,,,255180186,
255180127,s==4|魔枪破天,s==13|520214|520614,7,2,,,1,4,2,1,52001271,52001232,52001273,52001674,52001615,,,,,,,2551821,255011807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,255180126,255180128,,,,,,255180187,
255180128,s==4|魔枪破天,s==13|520214|520614,8,2,,,1,4,2,1,52001281,52001232,52001283,52001684,52001615,,,,,,,2551821,255011807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,255180127,255180129,,,,,,255180188,
255180129,s==4|魔枪破天,s==13|520214|520614,9,2,,,1,4,2,1,52001291,52001232,52001293,52001694,52001615,,,,,,,2551821,255011807,s==6|skill1,2,-380,,1,1.8,,2551821,0.7,,,,,,,,,,,,,,255180128,,,,,,,255180189,
255180131,s==4|炼狱霸王,,1,1,,,,,,,52001311,52001312,52001313,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,,255180132,,,,,,,
255180132,s==4|炼狱霸王,,2,1,,,,,,,52001321,52001322,52001323,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,255180131,255180133,,,,,,,
255180133,s==4|炼狱霸王,,3,1,,,,,,,52001331,52001332,52001333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,255180132,255180134,,,,,,,
255180134,s==4|炼狱霸王,,4,1,,,,,,,52001331,52001342,52001333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,255180133,255180135,,,,,,,
255180135,s==4|炼狱霸王,,5,1,,,,,,,52001331,52001352,52001333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,255180134,255180136,,,,,,,
255180136,s==4|炼狱霸王,,6,1,,,,,,,52001331,52001362,52001333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,255180135,255180137,,,,,,,
255180137,s==4|炼狱霸王,,7,1,,,,,,,52001331,52001372,52001333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,255180136,255180138,,,,,,,
255180138,s==4|炼狱霸王,,8,1,,,,,,,52001331,52001382,52001333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,255180137,255180139,,,,,,,
255180139,s==4|炼狱霸王,,9,1,,,,,,,52001331,52001392,52001333,,,,,,,,,2551831,,,,,,,,,,,,,,,,,,,,,,,,255180138,,,,,,,,
255180141,s==4|撼世天魔,s==13|520412|520418,1,2,,,2,4,2,1,52001411,52001412,52001413,52001414,52001415,52001416,52001417,52001714,52001712,,,2551841,255011808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,,255180142,,,,,,255180191,
255180142,s==4|撼世天魔,s==13|520412|520418,2,2,,,2,4,2,1,52001421,52001422,52001423,52001424,52001425,52001416,52001417,52001724,52001722,,,2551841,255011808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,255180141,255180143,,,,,,255180192,
255180143,s==4|撼世天魔,s==13|520412|520418,3,2,,,2,4,2,1,52001431,52001432,52001433,52001434,52001435,52001416,52001417,52001734,52001732,,,2551841,255011808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,255180142,255180144,,,,,,255180193,
255180144,s==4|撼世天魔,s==13|520412|520418,4,2,,,2,4,2,1,52001441,52001442,52001433,52001434,52001445,52001416,52001417,52001744,52001742,,,2551841,255011808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,255180143,255180145,,,,,,255180194,
255180145,s==4|撼世天魔,s==13|520412|520418,5,2,,,2,4,2,1,52001451,52001452,52001433,52001434,52001455,52001416,52001417,52001754,52001752,,,2551841,255011808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,255180144,255180146,,,,,,255180195,
255180146,s==4|撼世天魔,s==13|520412|520418,6,2,,,2,4,2,1,52001461,52001462,52001433,52001434,52001465,52001416,52001417,52001764,52001762,,,2551841,255011808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,255180145,255180147,,,,,,255180196,
255180147,s==4|撼世天魔,s==13|520412|520418,7,2,,,2,4,2,1,52001471,52001472,52001433,52001434,52001475,52001416,52001417,52001774,52001772,,,2551841,255011808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,255180146,255180148,,,,,,255180197,
255180148,s==4|撼世天魔,s==13|520412|520418,8,2,,,2,4,2,1,52001481,52001482,52001433,52001434,52001485,52001416,52001417,52001784,52001782,,,2551841,255011808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,255180147,255180149,,,,,,255180198,
255180149,s==4|撼世天魔,s==13|520412|520418,9,2,,,2,4,2,1,52001491,52001492,52001433,52001434,52001495,52001416,52001417,52001794,52001792,,,2551841,255011808,s==6|skill2,1,,,1,2.4,,2551841,0.7,,,,,,,,,,,,,,255180148,,,,,,,255180199,
255180151,s==4|千古血仇,s==13|520511|520514,1,3,,,,,,,52001511,52001512,52001513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,,255180152,,,,,,255180201,
255180152,s==4|千古血仇,s==20|520521|520514|520412,2,3,,,,,,,52001521,52001512,52001513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,255180151,255180153,,,,,,255180202,
255180153,s==4|千古血仇,s==20|520531|520514|520412,3,3,,,,,,,52001531,52001512,52001513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,255180152,255180154,,,,,,255180203,
255180154,s==4|千古血仇,s==20|520541|520514|520412,4,3,,,,,,,52001541,52001512,52001513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,255180153,255180155,,,,,,255180204,
255180155,s==4|千古血仇,s==20|520551|520514|520412,5,3,,,,,,,52001551,52001512,52001513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,255180154,255180156,,,,,,255180205,
255180156,s==4|千古血仇,s==20|520561|520514|520412,6,3,,,,,,,52001561,52001512,52001513,,,,,,,,,2551851,,,,,,,,,,,,,,,,,,,,,,,,255180155,255180157,,,,,,255180206,
