id,subclass,targetclass,name,quality,star,seat,sell,exchange,combine,iconId,warriorSignet,useFuncType,useFuncId,useFuncValue,timeOut,useDesc,pathwayId,suit,property,desc,camp,WeightFirst,boxUseSystemId,
70138,30,,s==13|Thần Đồng·Lâm,6,,2,,,,70026,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70139,30,,s==13|Thần Đồng·Hỏa,6,,3,,,,70027,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70140,30,,s==13|Thần Đồng·Sơn,6,,4,,,,70028,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70141,30,,s==14|Lôi Kích·Phong,6,1,1,,,,70001,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70142,30,,s==12|Lôi Kích·Lâm,6,1,2,,,,70002,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70143,30,,s==12|Lôi Kích·Hỏa,6,1,3,,,,70003,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70144,30,,s==12|Lôi Kích·Sơn,6,1,4,,,,70004,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70145,30,,s==16|Phong Liềm·Phong,6,1,1,,,,70005,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70146,30,,s==14|Phong Liềm·Lâm,6,1,2,,,,70006,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70147,30,,s==14|Phong Liềm·Hỏa,6,1,3,,,,70007,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70148,30,,s==14|Phong Liềm·Sơn,6,1,4,,,,70008,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70149,30,,s==14|Huyết Ẩm·Phong,6,1,1,,,,70009,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70150,30,,s==12|Huyết Ẩm·Lâm,6,1,2,,,,70010,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70151,30,,s==12|Huyết Ẩm·Hỏa,6,1,3,,,,70011,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70152,30,,s==12|Huyết Ẩm·Sơn,6,1,4,,,,70012,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70153,30,,s==15|Kinh Kích·Phong,6,1,1,,,,70013,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70154,30,,s==13|Kinh Kích·Lâm,6,1,2,,,,70014,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70155,30,,s==13|Kinh Kích·Hỏa,6,1,3,,,,70015,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70156,30,,s==13|Kinh Kích·Sơn,6,1,4,,,,70016,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70157,30,,s==13|Thủy Dự·Phong,6,1,1,,,,70017,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70158,30,,s==11|Thủy Dự·Lâm,6,1,2,,,,70018,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70159,30,,s==11|Thủy Dự·Hỏa,6,1,3,,,,70019,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70160,30,,s==11|Thủy Dự·Sơn,6,1,4,,,,70020,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70161,30,,s==15|Ngọc Toái·Phong,6,1,1,,,,70021,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70162,30,,s==13|Ngọc Toái·Lâm,6,1,2,,,,70022,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70163,30,,s==13|Ngọc Toái·Hỏa,6,1,3,,,,70023,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70164,30,,s==13|Ngọc Toái·Sơn,6,1,4,,,,70024,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70165,30,,s==15|Thần Đồng·Phong,6,1,1,,,,70025,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70166,30,,s==13|Thần Đồng·Lâm,6,1,2,,,,70026,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70167,30,,s==13|Thần Đồng·Hỏa,6,1,3,,,,70027,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70168,30,,s==13|Thần Đồng·Sơn,6,1,4,,,,70028,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70169,30,,s==14|Lôi Kích·Phong,6,2,1,,,,70001,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70170,30,,s==12|Lôi Kích·Lâm,6,2,2,,,,70002,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70171,30,,s==12|Lôi Kích·Hỏa,6,2,3,,,,70003,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70172,30,,s==12|Lôi Kích·Sơn,6,2,4,,,,70004,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70173,30,,s==16|Phong Liềm·Phong,6,2,1,,,,70005,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70174,30,,s==14|Phong Liềm·Lâm,6,2,2,,,,70006,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70175,30,,s==14|Phong Liềm·Hỏa,6,2,3,,,,70007,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70176,30,,s==14|Phong Liềm·Sơn,6,2,4,,,,70008,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70177,30,,s==14|Huyết Ẩm·Phong,6,2,1,,,,70009,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70178,30,,s==12|Huyết Ẩm·Lâm,6,2,2,,,,70010,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70179,30,,s==12|Huyết Ẩm·Hỏa,6,2,3,,,,70011,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70180,30,,s==12|Huyết Ẩm·Sơn,6,2,4,,,,70012,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70181,30,,s==15|Kinh Kích·Phong,6,2,1,,,,70013,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70182,30,,s==13|Kinh Kích·Lâm,6,2,2,,,,70014,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70183,30,,s==13|Kinh Kích·Hỏa,6,2,3,,,,70015,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70184,30,,s==13|Kinh Kích·Sơn,6,2,4,,,,70016,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70185,30,,s==13|Thủy Dự·Phong,6,2,1,,,,70017,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70186,30,,s==11|Thủy Dự·Lâm,6,2,2,,,,70018,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70187,30,,s==11|Thủy Dự·Hỏa,6,2,3,,,,70019,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70188,30,,s==11|Thủy Dự·Sơn,6,2,4,,,,70020,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70189,30,,s==15|Ngọc Toái·Phong,6,2,1,,,,70021,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70190,30,,s==13|Ngọc Toái·Lâm,6,2,2,,,,70022,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70191,30,,s==13|Ngọc Toái·Hỏa,6,2,3,,,,70023,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70192,30,,s==13|Ngọc Toái·Sơn,6,2,4,,,,70024,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70193,30,,s==15|Thần Đồng·Phong,6,2,1,,,,70025,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70194,30,,s==13|Thần Đồng·Lâm,6,2,2,,,,70026,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70195,30,,s==13|Thần Đồng·Hỏa,6,2,3,,,,70027,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70196,30,,s==13|Thần Đồng·Sơn,6,2,4,,,,70028,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70197,30,,s==14|Lôi Kích·Phong,6,3,1,,,,70001,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70198,30,,s==12|Lôi Kích·Lâm,6,3,2,,,,70002,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70199,30,,s==12|Lôi Kích·Hỏa,6,3,3,,,,70003,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70200,30,,s==12|Lôi Kích·Sơn,6,3,4,,,,70004,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70201,30,,s==16|Phong Liềm·Phong,6,3,1,,,,70005,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70202,30,,s==14|Phong Liềm·Lâm,6,3,2,,,,70006,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70203,30,,s==14|Phong Liềm·Hỏa,6,3,3,,,,70007,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70204,30,,s==14|Phong Liềm·Sơn,6,3,4,,,,70008,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70205,30,,s==14|Huyết Ẩm·Phong,6,3,1,,,,70009,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70206,30,,s==12|Huyết Ẩm·Lâm,6,3,2,,,,70010,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70207,30,,s==12|Huyết Ẩm·Hỏa,6,3,3,,,,70011,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70208,30,,s==12|Huyết Ẩm·Sơn,6,3,4,,,,70012,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70209,30,,s==15|Kinh Kích·Phong,6,3,1,,,,70013,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70210,30,,s==13|Kinh Kích·Lâm,6,3,2,,,,70014,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70211,30,,s==13|Kinh Kích·Hỏa,6,3,3,,,,70015,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70212,30,,s==13|Kinh Kích·Sơn,6,3,4,,,,70016,,,,,,s==7|Phù văn,,,,s==111|荆甲御敌， giáp荆 phòng thủ địch nhân， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị tấn công。,,,,
70213,30,,s==13|Thủy Dự·Phong,6,3,1,,,,70017,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70214,30,,s==11|Thủy Dự·Lâm,6,3,2,,,,70018,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70215,30,,s==11|Thủy Dự·Hỏa,6,3,3,,,,70019,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70216,30,,s==11|Thủy Dự·Sơn,6,3,4,,,,70020,,,,,,s==7|Phù văn,,,,s==109|春水悠悠， mưa xuân dịu dàng， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi phục khi sinh mệnh nguy cấp。,,,,
70217,30,,s==15|Ngọc Toái·Phong,6,3,1,,,,70021,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70218,30,,s==13|Ngọc Toái·Lâm,6,3,2,,,,70022,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70219,30,,s==13|Ngọc Toái·Hỏa,6,3,3,,,,70023,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70220,30,,s==13|Ngọc Toái·Sơn,6,3,4,,,,70024,,,,,,s==7|Phù văn,,,,s==132|碎玉之志， chí nguyện mảnh ngọc， hận tuyết đoạn hồn， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể phản kích khi bị hạ gục rút lui。,,,,
70221,30,,s==15|Thần Đồng·Phong,6,3,1,,,,70025,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70222,30,,s==13|Thần Đồng·Lâm,6,3,2,,,,70026,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70223,30,,s==13|Thần Đồng·Hỏa,6,3,3,,,,70027,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70224,30,,s==13|Thần Đồng·Sơn,6,3,4,,,,70028,,,,,,s==7|Phù văn,,,,s==142|光聚神凝， quang tụ thần ngưng， một điểm đá xuyên thấu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể tăng độ chính xác sau khi tấn công hụt。,,,,
70225,30,,s==14|Lôi Kích·Phong,7,3,1,,,,70001,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70226,30,,s==12|Lôi Kích·Lâm,7,3,2,,,,70002,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70227,30,,s==12|Lôi Kích·Hỏa,7,3,3,,,,70003,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70228,30,,s==12|Lôi Kích·Sơn,7,3,4,,,,70004,,,,,,s==7|Phù văn,,,,s==106|苍天雷殛， lấy kiếm dẫn lôi， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi thiên lôi trợ chiến。,,,,
70229,30,,s==16|Phong Liềm·Phong,7,3,1,,,,70005,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70230,30,,s==14|Phong Liềm·Lâm,7,3,2,,,,70006,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70231,30,,s==14|Phong Liềm·Hỏa,7,3,3,,,,70007,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70232,30,,s==14|Phong Liềm·Sơn,7,3,4,,,,70008,,,,,,s==7|Phù văn,,,,s==123|狂风如怒， cuồng phong cuốn khắp bốn phương， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể triệu hồi phong liềm trợ chiến。,,,,
70233,30,,s==14|Huyết Ẩm·Phong,7,3,1,,,,70009,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70234,30,,s==12|Huyết Ẩm·Lâm,7,3,2,,,,70010,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70235,30,,s==12|Huyết Ẩm·Hỏa,7,3,3,,,,70011,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
70236,30,,s==12|Huyết Ẩm·Sơn,7,3,4,,,,70012,,,,,,s==7|Phù văn,,,,s==116|碧锋饮血， kiếm sắc uống máu， khi tập hợp đủ bộ符文 trang bị từ cam trở lên， có thể hồi sinh mệnh sau khi hạ gục địch nhân。,,,,
