id,type,itemId,num,totalNum,desc,
1,1,8,50000000,1000000000,s==8|Đồng Bạc,
800,2,81004,5,30,s==18|Kỳ Mưu： Độc Trướng,
801,2,81005,5,30,s==18|Kỳ Mưu： Độc Trướng,
802,2,81101,5,30,s==17|Kỳ Mưu： Phục Sinh,
803,2,81102,5,30,s==17|Kỳ Mưu： Phục Sinh,
804,2,81103,5,30,s==17|Kỳ Mưu： Phục Sinh,
805,2,81104,5,30,s==17|Kỳ Mưu： Phục Sinh,
806,2,81105,5,30,s==17|Kỳ Mưu： Phục Sinh,
807,2,81201,5,30,s==16|Kỳ Mưu： Hào Lệnh,
808,2,81202,5,30,s==16|Kỳ Mưu： Hào Lệnh,
809,2,81203,5,30,s==16|Kỳ Mưu： Hào Lệnh,
810,2,81204,5,30,s==16|Kỳ Mưu： Hào Lệnh,
811,2,81205,5,30,s==16|Kỳ Mưu： Hào Lệnh,
812,2,81301,5,30,s==15|Kỳ Mưu： Hấn Địa,
813,2,81302,5,30,s==15|Kỳ Mưu： Hấn Địa,
814,2,81303,5,30,s==15|Kỳ Mưu： Hấn Địa,
815,2,81304,5,30,s==15|Kỳ Mưu： Hấn Địa,
816,2,81305,5,30,s==15|Kỳ Mưu： Hấn Địa,
817,2,81401,5,30,s==16|Kỳ Mưu： Địa Viêm,
818,2,81402,5,30,s==16|Kỳ Mưu： Địa Viêm,
819,2,81403,5,30,s==16|Kỳ Mưu： Địa Viêm,
820,2,81404,5,30,s==16|Kỳ Mưu： Địa Viêm,
821,2,81405,5,30,s==16|Kỳ Mưu： Địa Viêm,
822,2,81501,5,30,s==18|Kỳ Mưu： Long Quyển,
823,2,81502,5,30,s==18|Kỳ Mưu： Long Quyển,
824,2,81503,5,30,s==18|Kỳ Mưu： Long Quyển,
825,2,81504,5,30,s==18|Kỳ Mưu： Long Quyển,
826,2,81505,5,30,s==18|Kỳ Mưu： Long Quyển,
827,2,30003,2,2,s==16|Tài Năng Vô Song,
828,2,30004,2,2,s==17|Kỹ Pháp Trong Tâm,
829,2,30005,2,2,s==15|Khai Phá Đại Đồ,
830,2,30006,2,2,s==17|Anh Hùng Loạn Thế,
831,2,30007,2,2,s==18|Danh Tiếng Vun Đắp,
832,2,30008,2,2,s==17|Thanh Mai Chử Tửu,
833,2,30009,2,2,s==18|Khinh Thân Vì Quốc,
834,2,30010,2,2,s==16|Thiên Hạ Vô Song,
835,2,30011,2,2,s==17|Thiên Túng Kỳ Tài,
836,2,30012,2,2,s==17|Vương Hầu Thế Gia,
837,2,30013,2,2,s==18|Tâm Tưởng Sự Thành,
838,2,30014,2,2,s==19|Trung Can Nghĩa Đảm,
839,2,30015,2,2,s==21|Trục Lộc Trung Nguyên,
840,2,30016,2,2,s==16|Cao Quan Hiển Vị,
