id,totemId,level,propertys-type-1,propertys-way-1,propertys-value-1,propertys-type-2,propertys-way-2,propertys-value-2,needItems-type-1,needItems-id-1,needItems-value-1,needItems-type-2,needItems-id-2,needItems-value-2,
783,7016,33,18,0,1260,3,1,1260,2,1046,34,1,8,850000,
784,7016,34,18,0,1280,3,1,1280,2,1046,34,1,8,850000,
785,7016,35,18,0,1300,3,1,1300,2,1046,36,1,8,900000,
786,7016,36,18,0,1320,3,1,1320,2,1046,36,1,8,900000,
787,7016,37,18,0,1340,3,1,1340,2,1046,38,1,8,950000,
788,7016,38,18,0,1360,3,1,1360,2,1046,38,1,8,950000,
789,7016,39,18,0,1380,3,1,1380,2,1046,40,1,8,1000000,
790,7016,40,18,0,1400,3,1,1400,2,1046,40,1,8,1000000,
791,7016,41,18,0,1420,3,1,1420,2,1046,42,1,8,1050000,
792,7016,42,18,0,1440,3,1,1440,2,1046,42,1,8,1050000,
793,7016,43,18,0,1460,3,1,1460,2,1046,44,1,8,1100000,
794,7016,44,18,0,1480,3,1,1480,2,1046,44,1,8,1100000,
795,7016,45,18,0,1500,3,1,1500,2,1046,46,1,8,1150000,
796,7016,46,18,0,1520,3,1,1520,2,1046,46,1,8,1150000,
797,7016,47,18,0,1540,3,1,1540,2,1046,48,1,8,1200000,
798,7016,48,18,0,1560,3,1,1560,2,1046,48,1,8,1200000,
799,7016,49,18,0,1580,3,1,1580,2,1046,50,1,8,1250000,
800,7016,50,18,0,1600,3,1,1600,2,1046,50,1,8,1250000,
