id,type,skinId,name,lv,backoff-type-1,backoff-id-1,backoff-value-1,consumes-type-1,consumes-id-1,consumes-value-1,StrongFun-type-1,StrongFun-way-1,StrongFun-value-1,StrongFun-type-2,StrongFun-way-2,StrongFun-value-2,StrongFun-type-3,StrongFun-way-3,StrongFun-value-3,StrongFun-type-4,StrongFun-way-4,StrongFun-value-4,StrongHpfull,StrongAtkfull,fullScaleArmature,fullScaleArmatureNmae,fullScaleArmatureIdle,fullScaleArmatureIdleName,StrongAllFun-type-1,StrongAllFun-way-1,StrongAllFun-value-1,StrongAllFun-type-2,StrongAllFun-way-2,StrongAllFun-value-2,
326,1,13041,s==4|神亭斗战,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
327,1,13041,s==4|神亭斗战,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
328,1,13041,s==4|神亭斗战,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
329,1,13041,s==4|神亭斗战,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
330,1,13041,s==4|神亭斗战,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
331,1,13041,s==4|神亭斗战,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
332,1,13041,s==4|神亭斗战,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
333,1,13041,s==4|神亭斗战,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
334,1,13041,s==4|神亭斗战,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
335,1,13041,s==4|神亭斗战,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
336,1,13041,s==4|神亭斗战,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
337,1,13041,s==4|神亭斗战,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
338,1,13041,s==4|神亭斗战,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
339,1,13041,s==4|神亭斗战,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
340,1,13041,s==4|神亭斗战,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
341,1,13041,s==4|神亭斗战,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
342,1,13041,s==4|神亭斗战,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
343,1,13041,s==4|神亭斗战,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
344,1,13041,s==4|神亭斗战,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,23506002,s==4|show,235060201,s==4|idle,,,,,,,
345,1,13041,s==4|神亭斗战,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,23506002,s==8|show_max,235060201,s==8|idle_max,,,,,,,
346,2,13042,s==4|毒手邪心,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25514002,s==4|show,25514021,s==4|idle,,,,,,,
347,2,13042,s==4|毒手邪心,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25514002,s==4|show,25514021,s==4|idle,,,,,,,
348,2,13042,s==4|毒手邪心,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25514002,s==4|show,25514021,s==4|idle,,,,,,,
349,2,13042,s==4|毒手邪心,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25514002,s==4|show,25514021,s==4|idle,,,,,,,
350,2,13042,s==4|毒手邪心,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25514002,s==8|show_max,25514021,s==8|idle_max,,,,,,,
351,2,13043,s==4|洪荒巨神,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24516001,s==4|show,245160101,s==4|idle,,,,,,,
352,2,13043,s==4|洪荒巨神,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24516001,s==4|show,245160101,s==4|idle,,,,,,,
353,2,13043,s==4|洪荒巨神,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24516001,s==4|show,245160101,s==4|idle,,,,,,,
354,2,13043,s==4|洪荒巨神,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24516001,s==4|show,245160101,s==4|idle,,,,,,,
355,2,13043,s==4|洪荒巨神,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24516001,s==8|show_max,245160101,s==8|idle_max,,,,,,,
356,2,13044,s==4|阴阳逆施,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25516001,s==4|show,255160101,s==4|idle,,,,,,,
357,2,13044,s==4|阴阳逆施,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25516001,s==4|show,255160101,s==4|idle,,,,,,,
358,2,13044,s==4|阴阳逆施,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25516001,s==4|show,255160101,s==4|idle,,,,,,,
359,2,13044,s==4|阴阳逆施,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25516001,s==4|show,255160101,s==4|idle,,,,,,,
360,2,13044,s==4|阴阳逆施,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25516001,s==8|show_max,255160101,s==8|idle_max,,,,,,,
361,2,13045,s==4|天地棋局,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24501001,s==4|show,24500101,s==4|idle,,,,,,,
362,2,13045,s==4|天地棋局,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24501001,s==4|show,24500101,s==4|idle,,,,,,,
363,2,13045,s==4|天地棋局,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24501001,s==4|show,24500101,s==4|idle,,,,,,,
364,2,13045,s==4|天地棋局,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24501001,s==4|show,24500101,s==4|idle,,,,,,,
365,2,13045,s==4|天地棋局,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24501001,s==8|show_max,24500101,s==8|idle_max,,,,,,,
366,1,13046,s==4|天旨伪传,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
367,1,13046,s==4|天旨伪传,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
368,1,13046,s==4|天旨伪传,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
369,1,13046,s==4|天旨伪传,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
370,1,13046,s==4|天旨伪传,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
371,1,13046,s==4|天旨伪传,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
372,1,13046,s==4|天旨伪传,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
373,1,13046,s==4|天旨伪传,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
374,1,13046,s==4|天旨伪传,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
375,1,13046,s==4|天旨伪传,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
376,1,13046,s==4|天旨伪传,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
377,1,13046,s==4|天旨伪传,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
378,1,13046,s==4|天旨伪传,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
379,1,13046,s==4|天旨伪传,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
380,1,13046,s==4|天旨伪传,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
381,1,13046,s==4|天旨伪传,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
382,1,13046,s==4|天旨伪传,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
383,1,13046,s==4|天旨伪传,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
384,1,13046,s==4|天旨伪传,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,24504002,s==4|show,245040201,s==4|idle,,,,,,,
385,1,13046,s==4|天旨伪传,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,24504002,s==8|show_max,245040201,s==8|idle_max,,,,,,,
386,1,13047,s==5|万人敌·虎,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
387,1,13047,s==5|万人敌·虎,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
388,1,13047,s==5|万人敌·虎,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
389,1,13047,s==5|万人敌·虎,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
390,1,13047,s==5|万人敌·虎,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
391,1,13047,s==5|万人敌·虎,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
392,1,13047,s==5|万人敌·虎,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
393,1,13047,s==5|万人敌·虎,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
394,1,13047,s==5|万人敌·虎,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
395,1,13047,s==5|万人敌·虎,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
396,1,13047,s==5|万人敌·虎,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
397,1,13047,s==5|万人敌·虎,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
398,1,13047,s==5|万人敌·虎,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
399,1,13047,s==5|万人敌·虎,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
400,1,13047,s==5|万人敌·虎,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
401,1,13047,s==5|万人敌·虎,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
402,1,13047,s==5|万人敌·虎,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
403,1,13047,s==5|万人敌·虎,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
404,1,13047,s==5|万人敌·虎,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,22502002,s==4|show,225020201,s==4|idle,,,,,,,
405,1,13047,s==5|万人敌·虎,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,22502002,s==8|show_max,225020201,s==8|idle_max,,,,,,,
406,2,13048,s==4|彼岸灯影,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25517001,s==4|show,255170101,s==4|idle,,,,,,,
407,2,13048,s==4|彼岸灯影,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25517001,s==4|show,255170101,s==4|idle,,,,,,,
408,2,13048,s==4|彼岸灯影,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25517001,s==4|show,255170101,s==4|idle,,,,,,,
409,2,13048,s==4|彼岸灯影,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25517001,s==4|show,255170101,s==4|idle,,,,,,,
410,2,13048,s==4|彼岸灯影,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25517001,s==8|show_max,255170101,s==8|idle_max,,,,,,,
411,2,13049,s==4|帝释寰宇,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24518001,s==4|show,245180101,s==4|idle,,,,,,,
412,2,13049,s==4|帝释寰宇,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24518001,s==4|show,245180101,s==4|idle,,,,,,,
413,2,13049,s==4|帝释寰宇,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24518001,s==4|show,245180101,s==4|idle,,,,,,,
414,2,13049,s==4|帝释寰宇,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24518001,s==4|show,245180101,s==4|idle,,,,,,,
415,2,13049,s==4|帝释寰宇,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,24518001,s==8|show_max,245180101,s==8|idle_max,,,,,,,
416,1,13050,s==4|霸王别姬,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
417,1,13050,s==4|霸王别姬,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
418,1,13050,s==4|霸王别姬,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
419,1,13050,s==4|霸王别姬,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
420,1,13050,s==4|霸王别姬,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
421,1,13050,s==4|霸王别姬,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
422,1,13050,s==4|霸王别姬,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
423,1,13050,s==4|霸王别姬,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
424,1,13050,s==4|霸王别姬,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
425,1,13050,s==4|霸王别姬,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
426,1,13050,s==4|霸王别姬,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
427,1,13050,s==4|霸王别姬,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
428,1,13050,s==4|霸王别姬,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
429,1,13050,s==4|霸王别姬,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
430,1,13050,s==4|霸王别姬,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
431,1,13050,s==4|霸王别姬,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
432,1,13050,s==4|霸王别姬,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
433,1,13050,s==4|霸王别姬,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
434,1,13050,s==4|霸王别姬,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,25501180,s==4|show,255011801,s==4|idle,,,,,,,
435,1,13050,s==4|霸王别姬,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,25501180,s==8|show_max,255011801,s==8|idle_max,,,,,,,
436,1,13051,s==4|暴烈蛮锤,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
437,1,13051,s==4|暴烈蛮锤,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
438,1,13051,s==4|暴烈蛮锤,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
439,1,13051,s==4|暴烈蛮锤,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
440,1,13051,s==4|暴烈蛮锤,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
441,1,13051,s==4|暴烈蛮锤,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
442,1,13051,s==4|暴烈蛮锤,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
443,1,13051,s==4|暴烈蛮锤,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
444,1,13051,s==4|暴烈蛮锤,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
445,1,13051,s==4|暴烈蛮锤,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
446,1,13051,s==4|暴烈蛮锤,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
447,1,13051,s==4|暴烈蛮锤,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
448,1,13051,s==4|暴烈蛮锤,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
449,1,13051,s==4|暴烈蛮锤,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
450,1,13051,s==4|暴烈蛮锤,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
451,1,13051,s==4|暴烈蛮锤,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
452,1,13051,s==4|暴烈蛮锤,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
453,1,13051,s==4|暴烈蛮锤,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
454,1,13051,s==4|暴烈蛮锤,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,21501100,s==4|show,215011001,s==4|idle,,,,,,,
455,1,13051,s==4|暴烈蛮锤,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,21501100,s==8|show_max,215011001,s==8|idle_max,,,,,,,
456,1,13055,s==3|锦马超,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
457,1,13055,s==3|锦马超,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
458,1,13055,s==3|锦马超,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
459,1,13055,s==3|锦马超,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
460,1,13055,s==3|锦马超,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
461,1,13055,s==3|锦马超,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
462,1,13055,s==3|锦马超,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
463,1,13055,s==3|锦马超,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
464,1,13055,s==3|锦马超,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
465,1,13055,s==3|锦马超,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
466,1,13055,s==3|锦马超,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
467,1,13055,s==3|锦马超,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
468,1,13055,s==3|锦马超,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
469,1,13055,s==3|锦马超,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
470,1,13055,s==3|锦马超,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
471,1,13055,s==3|锦马超,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
472,1,13055,s==3|锦马超,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
473,1,13055,s==3|锦马超,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
474,1,13055,s==3|锦马超,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,24517002,s==4|show,245170201,s==4|idle,,,,,,,
475,1,13055,s==3|锦马超,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,24517002,s==8|show_max,245170201,s==8|idle_max,,,,,,,
476,1,13052,s==4|赤焰风暴,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
477,1,13052,s==4|赤焰风暴,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
478,1,13052,s==4|赤焰风暴,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
479,1,13052,s==4|赤焰风暴,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
480,1,13052,s==4|赤焰风暴,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
481,1,13052,s==4|赤焰风暴,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
482,1,13052,s==4|赤焰风暴,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
483,1,13052,s==4|赤焰风暴,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
484,1,13052,s==4|赤焰风暴,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
485,1,13052,s==4|赤焰风暴,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
486,1,13052,s==4|赤焰风暴,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
487,1,13052,s==4|赤焰风暴,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
488,1,13052,s==4|赤焰风暴,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
489,1,13052,s==4|赤焰风暴,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
490,1,13052,s==4|赤焰风暴,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
491,1,13052,s==4|赤焰风暴,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
492,1,13052,s==4|赤焰风暴,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
