id,camp,quality,qualityName,step,battle,boutCount,rewards-type-1,rewards-id-1,rewards-value-1,needNum,
1,1,1,s==2|初级,1,40001,10,,,,3,
1036,3,1,s==2|初级,36,41036,10,,,,3,
1037,3,1,s==2|初级,37,41037,10,,,,3,
1038,3,1,s==2|初级,38,41038,10,,,,3,
1039,3,1,s==2|初级,39,41039,10,,,,3,
1040,3,1,s==2|初级,40,41040,10,1,10,50000,3,
1041,3,1,s==2|初级,41,41041,10,,,,3,
1042,3,1,s==2|初级,42,41042,10,,,,3,
1043,3,1,s==2|初级,43,41043,10,,,,3,
1044,3,1,s==2|初级,44,41044,10,,,,3,
1045,3,1,s==2|初级,45,41045,10,1,10,50000,3,
1046,3,1,s==2|初级,46,41046,10,,,,3,
1047,3,1,s==2|初级,47,41047,10,,,,3,
1048,3,1,s==2|初级,48,41048,10,,,,3,
1049,3,1,s==2|初级,49,41049,10,,,,3,
1050,3,1,s==2|初级,50,41050,10,1,10,50000,3,
1051,3,1,s==2|初级,51,41051,10,,,,3,
1052,3,1,s==2|初级,52,41052,10,,,,3,
1053,3,1,s==2|初级,53,41053,10,,,,3,
1054,3,1,s==2|初级,54,41054,10,,,,3,
1055,3,1,s==2|初级,55,41055,10,1,10,50000,3,
1056,3,1,s==2|初级,56,41056,10,,,,3,
1057,3,1,s==2|初级,57,41057,10,,,,3,
1058,3,1,s==2|初级,58,41058,10,,,,3,
1059,3,1,s==2|初级,59,41059,10,,,,3,
1060,3,1,s==2|初级,60,41060,10,1,10,50000,3,
1061,3,1,s==2|初级,61,41061,10,,,,3,
1062,3,1,s==2|初级,62,41062,10,,,,3,
1063,3,1,s==2|初级,63,41063,10,,,,3,
1064,3,1,s==2|初级,64,41064,10,,,,3,
1065,3,1,s==2|初级,65,41065,10,1,10,50000,3,
1066,3,1,s==2|初级,66,41066,10,,,,3,
1067,3,1,s==2|初级,67,41067,10,,,,3,
1068,3,1,s==2|初级,68,41068,10,,,,3,
1069,3,1,s==2|初级,69,41069,10,,,,3,
1070,3,1,s==2|初级,70,41070,10,1,10,50000,3,
1071,3,1,s==2|初级,71,41071,10,,,,3,
1072,3,1,s==2|初级,72,41072,10,,,,3,
1073,3,1,s==2|初级,73,41073,10,,,,3,
1074,3,1,s==2|初级,74,41074,10,,,,3,
1075,3,1,s==2|初级,75,41075,10,1,10,50000,3,
1076,3,1,s==2|初级,76,41076,10,,,,3,
1077,3,1,s==2|初级,77,41077,10,,,,3,
1078,3,1,s==2|初级,78,41078,10,,,,3,
1079,3,1,s==2|初级,79,41079,10,,,,3,
1080,3,1,s==2|初级,80,41080,10,1,10,50000,3,
1081,3,1,s==2|初级,81,41081,10,,,,3,
1082,3,1,s==2|初级,82,41082,10,,,,3,
1083,3,1,s==2|初级,83,41083,10,,,,3,
1084,3,1,s==2|初级,84,41084,10,,,,3,
1085,3,1,s==2|初级,85,41085,10,1,10,50000,3,
1086,3,1,s==2|初级,86,41086,10,,,,3,
1087,3,1,s==2|初级,87,41087,10,,,,3,
1088,3,1,s==2|初级,88,41088,10,,,,3,
1089,3,1,s==2|初级,89,41089,10,,,,3,
1090,3,1,s==2|初级,90,41090,10,1,10,50000,3,
1091,3,1,s==2|初级,91,41091,10,,,,3,
1092,3,1,s==2|初级,92,41092,10,,,,3,
1093,3,1,s==2|初级,93,41093,10,,,,3,
1094,3,1,s==2|初级,94,41094,10,,,,3,
1095,3,1,s==2|初级,95,41095,10,1,10,50000,3,
1096,3,1,s==2|初级,96,41096,10,,,,3,
1097,3,1,s==2|初级,97,41097,10,,,,3,
1098,3,1,s==2|初级,98,41098,10,,,,3,
1099,3,1,s==2|初级,99,41099,10,,,,3,
1100,3,1,s==2|初级,100,41100,10,1,10,50000,3,
1101,3,2,s==2|中级,101,41101,10,,,,4,
1102,3,2,s==2|中级,102,41102,10,,,,4,
1103,3,2,s==2|中级,103,41103,10,,,,4,
1104,3,2,s==2|中级,104,41104,10,,,,4,
1105,3,2,s==2|中级,105,41105,10,1,10,50000,4,
1106,3,2,s==2|中级,106,41106,10,,,,4,
1107,3,2,s==2|中级,107,41107,10,,,,4,
1108,3,2,s==2|中级,108,41108,10,,,,4,
1109,3,2,s==2|中级,109,41109,10,,,,4,
1110,3,2,s==2|中级,110,41110,10,1,10,50000,4,
1111,3,2,s==2|中级,111,41111,10,,,,4,
1112,3,2,s==2|中级,112,41112,10,,,,4,
1113,3,2,s==2|中级,113,41113,10,,,,4,
1114,3,2,s==2|中级,114,41114,10,,,,4,
1115,3,2,s==2|中级,115,41115,10,1,10,50000,4,
1116,3,2,s==2|中级,116,41116,10,,,,4,
1117,3,2,s==2|中级,117,41117,10,,,,4,
1118,3,2,s==2|中级,118,41118,10,,,,4,
1119,3,2,s==2|中级,119,41119,10,,,,4,
1120,3,2,s==2|中级,120,41120,10,1,10,50000,4,
1121,3,2,s==2|中级,121,41121,10,,,,4,
1122,3,2,s==2|中级,122,41122,10,,,,4,
1123,3,2,s==2|中级,123,41123,10,,,,4,
1124,3,2,s==2|中级,124,41124,10,,,,4,
1125,3,2,s==2|中级,125,41125,10,1,10,50000,4,
1126,3,2,s==2|中级,126,41126,10,,,,4,
1127,3,2,s==2|中级,127,41127,10,,,,4,
1128,3,2,s==2|中级,128,41128,10,,,,4,
1129,3,2,s==2|中级,129,41129,10,,,,4,
1130,3,2,s==2|中级,130,41130,10,1,10,50000,4,
1131,3,2,s==2|中级,131,41131,10,,,,4,
1132,3,2,s==2|中级,132,41132,10,,,,4,
1133,3,2,s==2|中级,133,41133,10,,,,4,
1134,3,2,s==2|中级,134,41134,10,,,,4,
1135,3,2,s==2|中级,135,41135,10,1,10,50000,4,
1136,3,2,s==2|中级,136,41136,10,,,,4,
1137,3,2,s==2|中级,137,41137,10,,,,4,
1138,3,2,s==2|中级,138,41138,10,,,,4,
1139,3,2,s==2|中级,139,41139,10,,,,4,
1140,3,2,s==2|中级,140,41140,10,1,10,50000,4,
1141,3,2,s==2|中级,141,41141,10,,,,4,
1142,3,2,s==2|中级,142,41142,10,,,,4,
1143,3,2,s==2|中级,143,41143,10,,,,4,
1144,3,2,s==2|中级,144,41144,10,,,,4,
1145,3,2,s==2|中级,145,41145,10,1,10,50000,4,
1146,3,2,s==2|中级,146,41146,10,,,,4,
1147,3,2,s==2|中级,147,41147,10,,,,4,
1148,3,2,s==2|中级,148,41148,10,,,,4,
1149,3,2,s==2|中级,149,41149,10,,,,4,
1150,3,2,s==2|中级,150,41150,10,1,10,50000,4,
1151,3,2,s==2|中级,151,41151,10,,,,4,
1152,3,2,s==2|中级,152,41152,10,,,,4,
1153,3,2,s==2|中级,153,41153,10,,,,4,
1154,3,2,s==2|中级,154,41154,10,,,,4,
1155,3,2,s==2|中级,155,41155,10,1,10,50000,4,
1156,3,2,s==2|中级,156,41156,10,,,,4,
1157,3,2,s==2|中级,157,41157,10,,,,4,
1158,3,2,s==2|中级,158,41158,10,,,,4,
1159,3,2,s==2|中级,159,41159,10,,,,4,
1160,3,2,s==2|中级,160,41160,10,1,10,50000,4,
1161,3,2,s==2|中级,161,41161,10,,,,4,
1162,3,2,s==2|中级,162,41162,10,,,,4,
1163,3,2,s==2|中级,163,41163,10,,,,4,
1164,3,2,s==2|中级,164,41164,10,,,,4,
1165,3,2,s==2|中级,165,41165,10,1,10,50000,4,
1166,3,2,s==2|中级,166,41166,10,,,,4,
1167,3,2,s==2|中级,167,41167,10,,,,4,
1168,3,2,s==2|中级,168,41168,10,,,,4,
1169,3,2,s==2|中级,169,41169,10,,,,4,
1170,3,2,s==2|中级,170,41170,10,1,10,50000,4,
1171,3,2,s==2|中级,171,41171,10,,,,4,
1172,3,2,s==2|中级,172,41172,10,,,,4,
1173,3,2,s==2|中级,173,41173,10,,,,4,
1174,3,2,s==2|中级,174,41174,10,,,,4,
1175,3,2,s==2|中级,175,41175,10,1,10,50000,4,
1176,3,2,s==2|中级,176,41176,10,,,,4,
1177,3,2,s==2|中级,177,41177,10,,,,4,
1178,3,2,s==2|中级,178,41178,10,,,,4,
1179,3,2,s==2|中级,179,41179,10,,,,4,
1180,3,2,s==2|中级,180,41180,10,1,10,50000,4,
1181,3,2,s==2|中级,181,41181,10,,,,4,
1182,3,2,s==2|中级,182,41182,10,,,,4,
1183,3,2,s==2|中级,183,41183,10,,,,4,
1184,3,2,s==2|中级,184,41184,10,,,,4,
1185,3,2,s==2|中级,185,41185,10,1,10,50000,4,
1186,3,2,s==2|中级,186,41186,10,,,,4,
1187,3,2,s==2|中级,187,41187,10,,,,4,
1188,3,2,s==2|中级,188,41188,10,,,,4,
1189,3,2,s==2|中级,189,41189,10,,,,4,
1190,3,2,s==2|中级,190,41190,10,1,10,50000,4,
1191,3,2,s==2|中级,191,41191,10,,,,4,
1192,3,2,s==2|中级,192,41192,10,,,,4,
1193,3,2,s==2|中级,193,41193,10,,,,4,
1194,3,2,s==2|中级,194,41194,10,,,,4,
1195,3,2,s==2|中级,195,41195,10,1,10,50000,4,
1196,3,2,s==2|中级,196,41196,10,,,,4,
1197,3,2,s==2|中级,197,41197,10,,,,4,
1198,3,2,s==2|中级,198,41198,10,,,,4,
1199,3,2,s==2|中级,199,41199,10,,,,4,
1200,3,2,s==2|中级,200,41200,10,1,10,50000,4,
1201,3,3,s==2|高级,201,41201,10,,,,5,
1202,3,3,s==2|高级,202,41202,10,,,,5,
1203,3,3,s==2|高级,203,41203,10,,,,5,
1204,3,3,s==2|高级,204,41204,10,,,,5,
1205,3,3,s==2|高级,205,41205,10,1,10,50000,5,
1206,3,3,s==2|高级,206,41206,10,,,,5,
1207,3,3,s==2|高级,207,41207,10,,,,5,
1208,3,3,s==2|高级,208,41208,10,,,,5,
1209,3,3,s==2|高级,209,41209,10,,,,5,
1210,3,3,s==2|高级,210,41210,10,1,10,50000,5,
1211,3,3,s==2|高级,211,41211,10,,,,5,
1212,3,3,s==2|高级,212,41212,10,,,,5,
1213,3,3,s==2|高级,213,41213,10,,,,5,
1214,3,3,s==2|高级,214,41214,10,,,,5,
1215,3,3,s==2|高级,215,41215,10,1,10,50000,5,
1216,3,3,s==2|高级,216,41216,10,,,,5,
1217,3,3,s==2|高级,217,41217,10,,,,5,
1218,3,3,s==2|高级,218,41218,10,,,,5,
1219,3,3,s==2|高级,219,41219,10,,,,5,
1220,3,3,s==2|高级,220,41220,10,1,10,50000,5,
1221,3,3,s==2|高级,221,41221,10,,,,5,
1222,3,3,s==2|高级,222,41222,10,,,,5,
1223,3,3,s==2|高级,223,41223,10,,,,5,
1224,3,3,s==2|高级,224,41224,10,,,,5,
1225,3,3,s==2|高级,225,41225,10,1,10,50000,5,
1226,3,3,s==2|高级,226,41226,10,,,,5,
1227,3,3,s==2|高级,227,41227,10,,,,5,
1228,3,3,s==2|高级,228,41228,10,,,,5,
1229,3,3,s==2|高级,229,41229,10,,,,5,
1230,3,3,s==2|高级,230,41230,10,1,10,50000,5,
1231,3,3,s==2|高级,231,41231,10,,,,5,
1232,3,3,s==2|高级,232,41232,10,,,,5,
1233,3,3,s==2|高级,233,41233,10,,,,5,
1234,3,3,s==2|高级,234,41234,10,,,,5,
1235,3,3,s==2|高级,235,41235,10,1,10,50000,5,
1236,3,3,s==2|高级,236,41236,10,,,,5,
1237,3,3,s==2|高级,237,41237,10,,,,5,
1238,3,3,s==2|高级,238,41238,10,,,,5,
1239,3,3,s==2|高级,239,41239,10,,,,5,
1240,3,3,s==2|高级,240,41240,10,1,10,50000,5,
1241,3,3,s==2|高级,241,41241,10,,,,5,
1242,3,3,s==2|高级,242,41242,10,,,,5,
1243,3,3,s==2|高级,243,41243,10,,,,5,
1244,3,3,s==2|高级,244,41244,10,,,,5,
1245,3,3,s==2|高级,245,41245,10,1,10,50000,5,
1246,3,3,s==2|高级,246,41246,10,,,,5,
1247,3,3,s==2|高级,247,41247,10,,,,5,
1248,3,3,s==2|高级,248,41248,10,,,,5,
1249,3,3,s==2|高级,249,41249,10,,,,5,
1250,3,3,s==2|高级,250,41250,10,1,10,50000,5,
1251,3,3,s==2|高级,251,41251,10,,,,5,
1252,3,3,s==2|高级,252,41252,10,,,,5,
1253,3,3,s==2|高级,253,41253,10,,,,5,
1254,3,3,s==2|高级,254,41254,10,,,,5,
1255,3,3,s==2|高级,255,41255,10,1,10,50000,5,
1256,3,3,s==2|高级,256,41256,10,,,,5,
1257,3,3,s==2|高级,257,41257,10,,,,5,
1258,3,3,s==2|高级,258,41258,10,,,,5,
1259,3,3,s==2|高级,259,41259,10,,,,5,
1260,3,3,s==2|高级,260,41260,10,1,10,50000,5,
1261,3,3,s==2|高级,261,41261,10,,,,5,
1262,3,3,s==2|高级,262,41262,10,,,,5,
1263,3,3,s==2|高级,263,41263,10,,,,5,
1264,3,3,s==2|高级,264,41264,10,,,,5,
1265,3,3,s==2|高级,265,41265,10,1,10,50000,5,
1266,3,3,s==2|高级,266,41266,10,,,,5,
1267,3,3,s==2|高级,267,41267,10,,,,5,
1268,3,3,s==2|高级,268,41268,10,,,,5,
1269,3,3,s==2|高级,269,41269,10,,,,5,
1270,3,3,s==2|高级,270,41270,10,1,10,50000,5,
1271,3,3,s==2|高级,271,41271,10,,,,5,
1272,3,3,s==2|高级,272,41272,10,,,,5,
1273,3,3,s==2|高级,273,41273,10,,,,5,
1274,3,3,s==2|高级,274,41274,10,,,,5,
1275,3,3,s==2|高级,275,41275,10,1,10,50000,5,
1276,3,3,s==2|高级,276,41276,10,,,,5,
1277,3,3,s==2|高级,277,41277,10,,,,5,
1278,3,3,s==2|高级,278,41278,10,,,,5,
1279,3,3,s==2|高级,279,41279,10,,,,5,
1280,3,3,s==2|高级,280,41280,10,1,10,50000,5,
1281,3,3,s==2|高级,281,41281,10,,,,5,
1282,3,3,s==2|高级,282,41282,10,,,,5,
1283,3,3,s==2|高级,283,41283,10,,,,5,
1284,3,3,s==2|高级,284,41284,10,,,,5,
1285,3,3,s==2|高级,285,41285,10,1,10,50000,5,
1286,3,3,s==2|高级,286,41286,10,,,,5,
1287,3,3,s==2|高级,287,41287,10,,,,5,
1288,3,3,s==2|高级,288,41288,10,,,,5,
1289,3,3,s==2|高级,289,41289,10,,,,5,
1290,3,3,s==2|高级,290,41290,10,1,10,50000,5,
1291,3,3,s==2|高级,291,41291,10,,,,5,
1292,3,3,s==2|高级,292,41292,10,,,,5,
1293,3,3,s==2|高级,293,41293,10,,,,5,
1294,3,3,s==2|高级,294,41294,10,,,,5,
1295,3,3,s==2|高级,295,41295,10,1,10,50000,5,
1296,3,3,s==2|高级,296,41296,10,,,,5,
1297,3,3,s==2|高级,297,41297,10,,,,5,
1298,3,3,s==2|高级,298,41298,10,,,,5,
1299,3,3,s==2|高级,299,41299,10,,,,5,
1300,3,3,s==2|高级,300,41300,10,1,10,50000,5,
1301,3,3,s==2|高级,301,41301,10,,,,5,
1302,3,3,s==2|高级,302,41302,10,,,,5,
1303,3,3,s==2|高级,303,41303,10,,,,5,
1304,3,3,s==2|高级,304,41304,10,,,,5,
1305,3,3,s==2|高级,305,41305,10,1,10,50000,5,
1306,3,3,s==2|高级,306,41306,10,,,,5,
1307,3,3,s==2|高级,307,41307,10,,,,5,
1308,3,3,s==2|高级,308,41308,10,,,,5,
1309,3,3,s==2|高级,309,41309,10,,,,5,
1310,3,3,s==2|高级,310,41310,10,1,10,50000,5,
1311,3,3,s==2|高级,311,41311,10,,,,5,
1312,3,3,s==2|高级,312,41312,10,,,,5,
1313,3,3,s==2|高级,313,41313,10,,,,5,
1314,3,3,s==2|高级,314,41314,10,,,,5,
1315,3,3,s==2|高级,315,41315,10,1,10,50000,5,
1316,3,3,s==2|高级,316,41316,10,,,,5,
1317,3,3,s==2|高级,317,41317,10,,,,5,
1318,3,3,s==2|高级,318,41318,10,,,,5,
1319,3,3,s==2|高级,319,41319,10,,,,5,
1320,3,3,s==2|高级,320,41320,10,1,10,50000,5,
1321,3,3,s==2|高级,321,41321,10,,,,5,
1322,3,3,s==2|高级,322,41322,10,,,,5,
1323,3,3,s==2|高级,323,41323,10,,,,5,
1324,3,3,s==2|高级,324,41324,10,,,,5,
1325,3,3,s==2|高级,325,41325,10,1,10,50000,5,
1326,3,3,s==2|高级,326,41326,10,,,,5,
1327,3,3,s==2|高级,327,41327,10,,,,5,
1328,3,3,s==2|高级,328,41328,10,,,,5,
1329,3,3,s==2|高级,329,41329,10,,,,5,
1330,3,3,s==2|高级,330,41330,10,1,10,50000,5,
1331,3,3,s==2|高级,331,41331,10,,,,5,
1332,3,3,s==2|高级,332,41332,10,,,,5,
1333,3,3,s==2|高级,333,41333,10,,,,5,
1334,3,3,s==2|高级,334,41334,10,,,,5,
1335,3,3,s==2|高级,335,41335,10,1,10,50000,5,
1336,3,3,s==2|高级,336,41336,10,,,,5,
1337,3,3,s==2|高级,337,41337,10,,,,5,
1338,3,3,s==2|高级,338,41338,10,,,,5,
1339,3,3,s==2|高级,339,41339,10,,,,5,
1340,3,3,s==2|高级,340,41340,10,1,10,50000,5,
1341,3,3,s==2|高级,341,41341,10,,,,5,
1342,3,3,s==2|高级,342,41342,10,,,,5,
1343,3,3,s==2|高级,343,41343,10,,,,5,
1344,3,3,s==2|高级,344,41344,10,,,,5,
1345,3,3,s==2|高级,345,41345,10,1,10,50000,5,
1346,3,3,s==2|高级,346,41346,10,,,,5,
1347,3,3,s==2|高级,347,41347,10,,,,5,
1348,3,3,s==2|高级,348,41348,10,,,,5,
1349,3,3,s==2|高级,349,41349,10,,,,5,
1350,3,3,s==2|高级,350,41350,10,1,10,50000,5,
1351,3,3,s==2|高级,351,41351,10,,,,5,
1352,3,3,s==2|高级,352,41352,10,,,,5,
1353,3,3,s==2|高级,353,41353,10,,,,5,
1354,3,3,s==2|高级,354,41354,10,,,,5,
1355,3,3,s==2|高级,355,41355,10,1,10,50000,5,
1356,3,3,s==2|高级,356,41356,10,,,,5,
1357,3,3,s==2|高级,357,41357,10,,,,5,
1358,3,3,s==2|高级,358,41358,10,,,,5,
1359,3,3,s==2|高级,359,41359,10,,,,5,
1360,3,3,s==2|高级,360,41360,10,1,10,50000,5,
1361,3,3,s==2|高级,361,41361,10,,,,5,
1362,3,3,s==2|高级,362,41362,10,,,,5,
1363,3,3,s==2|高级,363,41363,10,,,,5,
1364,3,3,s==2|高级,364,41364,10,,,,5,
1365,3,3,s==2|高级,365,41365,10,1,10,50000,5,
1366,3,3,s==2|高级,366,41366,10,,,,5,
1367,3,3,s==2|高级,367,41367,10,,,,5,
1368,3,3,s==2|高级,368,41368,10,,,,5,
1369,3,3,s==2|高级,369,41369,10,,,,5,
1370,3,3,s==2|高级,370,41370,10,1,10,50000,5,
1371,3,3,s==2|高级,371,41371,10,,,,5,
1372,3,3,s==2|高级,372,41372,10,,,,5,
1373,3,3,s==2|高级,373,41373,10,,,,5,
1374,3,3,s==2|高级,374,41374,10,,,,5,
1375,3,3,s==2|高级,375,41375,10,1,10,50000,5,
1376,3,3,s==2|高级,376,41376,10,,,,5,
1377,3,3,s==2|高级,377,41377,10,,,,5,
1378,3,3,s==2|高级,378,41378,10,,,,5,
1379,3,3,s==2|高级,379,41379,10,,,,5,
1380,3,3,s==2|高级,380,41380,10,1,10,50000,5,
1381,3,3,s==2|高级,381,41381,10,,,,5,
1382,3,3,s==2|高级,382,41382,10,,,,5,
1383,3,3,s==2|高级,383,41383,10,,,,5,
1384,3,3,s==2|高级,384,41384,10,,,,5,
1385,3,3,s==2|高级,385,41385,10,1,10,50000,5,
1386,3,3,s==2|高级,386,41386,10,,,,5,
1387,3,3,s==2|高级,387,41387,10,,,,5,
1388,3,3,s==2|高级,388,41388,10,,,,5,
1389,3,3,s==2|高级,389,41389,10,,,,5,
1390,3,3,s==2|高级,390,41390,10,1,10,50000,5,
1391,3,3,s==2|高级,391,41391,10,,,,5,
1392,3,3,s==2|高级,392,41392,10,,,,5,
1393,3,3,s==2|高级,393,41393,10,,,,5,
1394,3,3,s==2|高级,394,41394,10,,,,5,
1395,3,3,s==2|高级,395,41395,10,1,10,50000,5,
1396,3,3,s==2|高级,396,41396,10,,,,5,
1397,3,3,s==2|高级,397,41397,10,,,,5,
1398,3,3,s==2|高级,398,41398,10,,,,5,
1399,3,3,s==2|高级,399,41399,10,,,,5,
1400,3,3,s==2|高级,400,41400,10,1,10,50000,5,
1401,3,3,s==2|高级,401,41401,10,,,,5,
1402,3,3,s==2|高级,402,41402,10,,,,5,
1403,3,3,s==2|高级,403,41403,10,,,,5,
1404,3,3,s==2|高级,404,41404,10,,,,5,
1405,3,3,s==2|高级,405,41405,10,1,10,50000,5,
1406,3,3,s==2|高级,406,41406,10,,,,5,
1407,3,3,s==2|高级,407,41407,10,,,,5,
1408,3,3,s==2|高级,408,41408,10,,,,5,
1409,3,3,s==2|高级,409,41409,10,,,,5,
1410,3,3,s==2|高级,410,41410,10,1,10,50000,5,
1411,3,3,s==2|高级,411,41411,10,,,,5,
1412,3,3,s==2|高级,412,41412,10,,,,5,
1413,3,3,s==2|高级,413,41413,10,,,,5,
1414,3,3,s==2|高级,414,41414,10,,,,5,
1415,3,3,s==2|高级,415,41415,10,1,10,50000,5,
1416,3,3,s==2|高级,416,41416,10,,,,5,
1417,3,3,s==2|高级,417,41417,10,,,,5,
1418,3,3,s==2|高级,418,41418,10,,,,5,
1419,3,3,s==2|高级,419,41419,10,,,,5,
1420,3,3,s==2|高级,420,41420,10,1,10,50000,5,
1421,3,3,s==2|高级,421,41421,10,,,,5,
1422,3,3,s==2|高级,422,41422,10,,,,5,
1423,3,3,s==2|高级,423,41423,10,,,,5,
1424,3,3,s==2|高级,424,41424,10,,,,5,
1425,3,3,s==2|高级,425,41425,10,1,10,50000,5,
1426,3,3,s==2|高级,426,41426,10,,,,5,
1427,3,3,s==2|高级,427,41427,10,,,,5,
1428,3,3,s==2|高级,428,41428,10,,,,5,
1429,3,3,s==2|高级,429,41429,10,,,,5,
1430,3,3,s==2|高级,430,41430,10,1,10,50000,5,
1431,3,3,s==2|高级,431,41431,10,,,,5,
1432,3,3,s==2|高级,432,41432,10,,,,5,
1433,3,3,s==2|高级,433,41433,10,,,,5,
1434,3,3,s==2|高级,434,41434,10,,,,5,
1435,3,3,s==2|高级,435,41435,10,1,10,50000,5,
1436,3,3,s==2|高级,436,41436,10,,,,5,
1437,3,3,s==2|高级,437,41437,10,,,,5,
1438,3,3,s==2|高级,438,41438,10,,,,5,
1439,3,3,s==2|高级,439,41439,10,,,,5,
1440,3,3,s==2|高级,440,41440,10,1,10,50000,5,
1441,3,3,s==2|高级,441,41441,10,,,,5,
1442,3,3,s==2|高级,442,41442,10,,,,5,
1443,3,3,s==2|高级,443,41443,10,,,,5,
1444,3,3,s==2|高级,444,41444,10,,,,5,
1445,3,3,s==2|高级,445,41445,10,1,10,50000,5,
1446,3,3,s==2|高级,446,41446,10,,,,5,
1447,3,3,s==2|高级,447,41447,10,,,,5,
1448,3,3,s==2|高级,448,41448,10,,,,5,
1449,3,3,s==2|高级,449,41449,10,,,,5,
1450,3,3,s==2|高级,450,41450,10,1,10,50000,5,
1451,3,3,s==2|高级,451,41451,10,,,,5,
1452,3,3,s==2|高级,452,41452,10,,,,5,
1453,3,3,s==2|高级,453,41453,10,,,,5,
1454,3,3,s==2|高级,454,41454,10,,,,5,
1455,3,3,s==2|高级,455,41455,10,1,10,50000,5,
1456,3,3,s==2|高级,456,41456,10,,,,5,
1457,3,3,s==2|高级,457,41457,10,,,,5,
1458,3,3,s==2|高级,458,41458,10,,,,5,
1459,3,3,s==2|高级,459,41459,10,,,,5,
1460,3,3,s==2|高级,460,41460,10,1,10,50000,5,
1461,3,3,s==2|高级,461,41461,10,,,,5,
1462,3,3,s==2|高级,462,41462,10,,,,5,
1463,3,3,s==2|高级,463,41463,10,,,,5,
1464,3,3,s==2|高级,464,41464,10,,,,5,
1465,3,3,s==2|高级,465,41465,10,1,10,50000,5,
1466,3,3,s==2|高级,466,41466,10,,,,5,
1467,3,3,s==2|高级,467,41467,10,,,,5,
1468,3,3,s==2|高级,468,41468,10,,,,5,
1469,3,3,s==2|高级,469,41469,10,,,,5,
1470,3,3,s==2|高级,470,41470,10,1,10,50000,5,
1471,3,3,s==2|高级,471,41471,10,,,,5,
1472,3,3,s==2|高级,472,41472,10,,,,5,
1473,3,3,s==2|高级,473,41473,10,,,,5,
1474,3,3,s==2|高级,474,41474,10,,,,5,
1475,3,3,s==2|高级,475,41475,10,1,10,50000,5,
1476,3,3,s==2|高级,476,41476,10,,,,5,
1477,3,3,s==2|高级,477,41477,10,,,,5,
1478,3,3,s==2|高级,478,41478,10,,,,5,
1479,3,3,s==2|高级,479,41479,10,,,,5,
1480,3,3,s==2|高级,480,41480,10,1,10,50000,5,
1481,3,3,s==2|高级,481,41481,10,,,,5,
1482,3,3,s==2|高级,482,41482,10,,,,5,
1483,3,3,s==2|高级,483,41483,10,,,,5,
1484,3,3,s==2|高级,484,41484,10,,,,5,
1485,3,3,s==2|高级,485,41485,10,1,10,50000,5,
1486,3,3,s==2|高级,486,41486,10,,,,5,
1487,3,3,s==2|高级,487,41487,10,,,,5,
1488,3,3,s==2|高级,488,41488,10,,,,5,
1489,3,3,s==2|高级,489,41489,10,,,,5,
1490,3,3,s==2|高级,490,41490,10,1,10,50000,5,
1491,3,3,s==2|高级,491,41491,10,,,,5,
1492,3,3,s==2|高级,492,41492,10,,,,5,
1493,3,3,s==2|高级,493,41493,10,,,,5,
1494,3,3,s==2|高级,494,41494,10,,,,5,
1495,3,3,s==2|高级,495,41495,10,1,10,50000,5,
1496,3,3,s==2|高级,496,41496,10,,,,5,
1497,3,3,s==2|高级,497,41497,10,,,,5,
1498,3,3,s==2|高级,498,41498,10,,,,5,
1499,3,3,s==2|高级,499,41499,10,,,,5,
1500,3,3,s==2|高级,500,41500,10,1,10,50000,5,
1501,4,1,s==2|初级,1,41501,10,,,,3,
1502,4,1,s==2|初级,2,41502,10,,,,3,
1503,4,1,s==2|初级,3,41503,10,,,,3,
1504,4,1,s==2|初级,4,41504,10,,,,3,
1505,4,1,s==2|初级,5,41505,10,1,10,50000,3,
1506,4,1,s==2|初级,6,41506,10,,,,3,
1507,4,1,s==2|初级,7,41507,10,,,,3,
1508,4,1,s==2|初级,8,41508,10,,,,3,
1509,4,1,s==2|初级,9,41509,10,,,,3,
1510,4,1,s==2|初级,10,41510,10,1,10,50000,3,
1511,4,1,s==2|初级,11,41511,10,,,,3,
1512,4,1,s==2|初级,12,41512,10,,,,3,
1513,4,1,s==2|初级,13,41513,10,,,,3,
1514,4,1,s==2|初级,14,41514,10,,,,3,
1515,4,1,s==2|初级,15,41515,10,1,10,50000,3,
1516,4,1,s==2|初级,16,41516,10,,,,3,
1517,4,1,s==2|初级,17,41517,10,,,,3,
1518,4,1,s==2|初级,18,41518,10,,,,3,
1519,4,1,s==2|初级,19,41519,10,,,,3,
1520,4,1,s==2|初级,20,41520,10,1,10,50000,3,
1521,4,1,s==2|初级,21,41521,10,,,,3,
1522,4,1,s==2|初级,22,41522,10,,,,3,
1523,4,1,s==2|初级,23,41523,10,,,,3,
1524,4,1,s==2|初级,24,41524,10,,,,3,
1525,4,1,s==2|初级,25,41525,10,1,10,50000,3,
1526,4,1,s==2|初级,26,41526,10,,,,3,
1527,4,1,s==2|初级,27,41527,10,,,,3,
1528,4,1,s==2|初级,28,41528,10,,,,3,
1529,4,1,s==2|初级,29,41529,10,,,,3,
1530,4,1,s==2|初级,30,41530,10,1,10,50000,3,
1531,4,1,s==2|初级,31,41531,10,,,,3,
1532,4,1,s==2|初级,32,41532,10,,,,3,
1533,4,1,s==2|初级,33,41533,10,,,,3,
1534,4,1,s==2|初级,34,41534,10,,,,3,
1535,4,1,s==2|初级,35,41535,10,1,10,50000,3,
